# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0726502 -----------------
#dely    BF    dB     BFVar
0.050  0.1498  0.0004  0.0028
0.150  0.1384  0.0004  0.0035
0.250  0.1149  0.0004  0.0021
0.350  0.0928  0.0003  0.0016
0.450  0.0710  0.0003  0.0017
0.550  0.0515  0.0002  0.0010
0.650  0.0369  0.0002  0.0011
0.750  0.0261  0.0001  0.0009
0.850  0.0176  0.0001  0.0012
0.950  0.0120  0.0001  0.0011
1.050  0.0074  0.0001  0.0005
1.150  0.0043  0.0000  0.0006
1.250  0.0024  0.0000  0.0003
1.350  0.0010  0.0000  0.0003
1.450  0.0004  0.0000  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
