# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0257095 -----------------
#dely    BF    dB     BFVar
0.050  0.0003  0.0000  0.0043
0.150  0.0063  0.0000  0.0017
0.250  0.0146  0.0001  0.0052
0.350  0.0210  0.0001  0.0028
0.450  0.0285  0.0001  0.0032
0.550  0.0337  0.0002  0.0023
0.650  0.0332  0.0002  0.0012
0.750  0.0317  0.0002  0.0015
0.850  0.0279  0.0002  0.0007
0.950  0.0221  0.0002  0.0008
1.050  0.0161  0.0001  0.0007
1.150  0.0105  0.0001  0.0004
1.250  0.0064  0.0001  0.0004
1.350  0.0033  0.0001  0.0004
1.450  0.0012  0.0000  0.0001
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
