# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.266533 -----------------
#dely    BF
0.050  0.4614  0.0005
0.150  0.4267  0.0005
0.250  0.3757  0.0004
0.350  0.3275  0.0004
0.450  0.2744  0.0004
0.550  0.2226  0.0003
0.650  0.1755  0.0003
0.750  0.1327  0.0002
0.850  0.0979  0.0002
0.950  0.0678  0.0001
1.050  0.0444  0.0001
1.150  0.0283  0.0001
1.250  0.0172  0.0001
1.350  0.0086  0.0000
1.450  0.0037  0.0000
1.550  0.0011  0.0000
1.650 -0.0000 -0.0000
1.750 -0.0000 -0.0000
