# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.375202 -----------------
#dely    BF
0.050  0.6369  0.0038
0.150  0.6062  0.0037
0.250  0.5351  0.0034
0.350  0.4702  0.0032
0.450  0.3926  0.0028
0.550  0.3280  0.0026
0.650  0.2310  0.0020
0.750  0.1873  0.0017
0.850  0.1438  0.0015
0.950  0.0872  0.0010
1.050  0.0624  0.0008
1.150  0.0395  0.0006
1.250  0.0212  0.0004
1.350  0.0104  0.0002
1.450  0.0029  0.0001
1.550 -0.0010 -0.0000
1.650 -0.0006 -0.0000
1.750 -0.0012 -0.0001
