# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.112658 -----------------
#dely    BF    dB     BFVar
0.050  0.2234  0.0023  0.0140
0.150  0.2018  0.0022  0.0138
0.250  0.1671  0.0019  0.0110
0.350  0.1266  0.0016  0.0157
0.450  0.1076  0.0015  0.0066
0.550  0.0854  0.0013  0.0077
0.650  0.0630  0.0011  0.0079
0.750  0.0471  0.0009  0.0243
0.850  0.0425  0.0010  0.0037
0.950  0.0272  0.0008  0.0028
1.050  0.0188  0.0006  0.0073
1.150  0.0103  0.0005  0.0016
1.250  0.0037  0.0002  0.0006
1.350  0.0016  0.0002  0.0003
1.450  0.0004  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
