# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0680437 -----------------
#dely    BF    dB     BFVar
0.050  0.1003  0.0012  0.0055
0.150  0.0923  0.0011  0.0058
0.250  0.0876  0.0011  0.0066
0.350  0.0833  0.0011  0.0045
0.450  0.0704  0.0010  0.0070
0.550  0.0630  0.0010  0.0067
0.650  0.0529  0.0009  0.0251
0.750  0.0441  0.0009  0.0066
0.850  0.0324  0.0008  0.0027
0.950  0.0217  0.0006  0.0041
1.050  0.0154  0.0005  0.0016
1.150  0.0104  0.0005  0.0014
1.250  0.0043  0.0003  0.0009
1.350  0.0021  0.0002  0.0005
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
