# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0166599 -----------------
#dely    BF    dB     BFVar
0.050  0.0372  0.0002  0.0023
0.150  0.0331  0.0002  0.0011
0.250  0.0282  0.0002  0.0021
0.350  0.0220  0.0001  0.0021
0.450  0.0155  0.0001  0.0014
0.550  0.0110  0.0001  0.0010
0.650  0.0068  0.0001  0.0013
0.750  0.0045  0.0000  0.0007
0.850  0.0033  0.0000  0.0008
0.950  0.0021  0.0000  0.0012
1.050  0.0011  0.0000  0.0005
1.150  0.0009  0.0000  0.0004
1.250  0.0004  0.0000  0.0006
1.350  0.0002  0.0000  0.0005
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
