# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.304842 -----------------
#dely    BF
0.050  0.4900  0.0004
0.150  0.4560  0.0004
0.250  0.4115  0.0003
0.350  0.3640  0.0003
0.450  0.3134  0.0003
0.550  0.2605  0.0003
0.650  0.2107  0.0002
0.750  0.1644  0.0002
0.850  0.1267  0.0002
0.950  0.0954  0.0002
1.050  0.0641  0.0001
1.150  0.0442  0.0001
1.250  0.0255  0.0001
1.350  0.0133  0.0000
1.450  0.0067  0.0000
1.550  0.0019  0.0000
1.650  0.0003  0.0000
1.750 -0.0003 -0.0000
