# ICODE=321, JCODE=-321
# SIGMA_QGP=1, SIGMA_HAD=0.2
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.175, BARYON_FUDGE=0.8
# ------- normalization=0.0594447 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0896  0.0001  0.0848 -0.0012  0.0060
0.150  0.0852  0.0001  0.0807 -0.0012  0.0057
0.250  0.0786  0.0001  0.0746 -0.0011  0.0051
0.350  0.0701  0.0001  0.0667 -0.0009  0.0044
0.450  0.0610  0.0001  0.0579 -0.0007  0.0038
0.550  0.0524  0.0001  0.0497 -0.0005  0.0031
0.650  0.0431  0.0001  0.0410 -0.0003  0.0025
0.750  0.0351  0.0001  0.0335 -0.0002  0.0019
0.850  0.0272  0.0001  0.0259 -0.0002  0.0014
0.950  0.0203  0.0001  0.0194 -0.0001  0.0010
1.050  0.0142  0.0001  0.0136 -0.0000  0.0006
1.150  0.0090  0.0001  0.0087 -0.0000  0.0003
1.250  0.0052  0.0000  0.0050 -0.0000  0.0001
1.350  0.0025  0.0000  0.0024 -0.0000  0.0000
1.450  0.0008  0.0000  0.0008 -0.0000  0.0000
1.550  0.0002  0.0000  0.0002 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
