0.15 0.0008 -0.0005 0.011 0.0025 0.002 0.002 -0.0038 -0.0036 0.0034 0.0149 -0.0019 0.0181 0.008 0.0073 0.0121 0.0018 -0.0085 0.0027 0.0083 0.008 
0.25 0.006 0.0069 0.0145 0.0035 0.0088 0.0101 0.0034 0.0048 0.0078 0.0138 0.0152 0.0043 0.0073 0.0166 0.0215 0.0102 0.0032 0.0098 0.012 0.005 
0.35 0.0149 0.0131 0.0157 0.0064 0.0145 0.0136 0.012 0.0099 0.014 0.0143 0.0086 0.0123 0.0112 0.0129 0.0172 0.0145 0.0068 0.0184 0.0123 0.0202 
0.45 0.0153 0.0168 0.0148 0.0149 0.0158 0.0144 0.0124 0.013 0.0146 0.0149 0.0144 0.0132 0.0123 0.0144 0.015 0.0131 0.0119 0.017 0.0117 0.0126 
0.55 0.0112 0.0135 0.0096 0.012 0.012 0.011 0.0105 0.0111 0.0116 0.0086 0.0083 0.0078 0.0077 0.0098 0.0069 0.0105 0.0096 0.0115 0.0102 0.0072 
0.65 0.0072 0.0079 0.0095 0.006 0.0064 0.0076 0.0059 0.008 0.0074 0.0087 0.0064 0.0035 0.0047 0.0072 0.0071 0.008 0.0068 0.0057 0.0046 0.0048 
0.75 0.0049 0.0055 0.0042 0.0036 0.0039 0.0037 0.0048 0.0048 0.0033 0.0047 0.0027 -0.0001 0.0006 0.0043 0.0027 0.0038 0.0042 0.0044 0.0019 0.0025 
0.85 0.0024 0.0018 0.0017 0.0016 0.0013 0.0007 0.001 0.0017 0.0014 0.0019 0.0008 -0.0009 -0.0007 0.001 0.0011 0.0026 0.0027 0.0035 -0.0002 0.0001 
0.95 0.0003 -0.0005 -0.0001 0.0007 -0.0008 -0 0.0008 0.0004 0 0.0005 -0.0004 -0.0014 -0.0007 -0.0002 -0.0002 0 0.0009 0.0006 -0.0013 -0.0011 
1.05 -0.0004 -0.0007 -0.0008 -0 -0.0014 -0.0013 -0 -0.0003 -0.0006 -0.0004 -0.0014 -0.0013 -0.0012 -0.0009 -0.0007 -0.0001 -0 -0.0002 -0.0011 -0.0012 
1.15 -0.0002 -0.0005 -0.0007 -0 -0.0013 -0.0006 -0.0003 -0.0005 -0.0007 -0.0004 -0.0006 -0.0011 -0.001 -0.0006 -0.0006 -0.0006 -0.0003 -0.0002 -0.0012 -0.0007 
1.25 -0.0004 -0.0006 -0.0004 -0.0004 -0.0009 -0.0005 -0.0004 -0.0004 -0.0004 -0.0003 -0.0005 -0.0007 -0.0005 -0.0003 -0.0005 -0.0003 -0.0002 -0.0002 -0.0007 -0.0005 
1.35 -0.0002 -0.0003 -0.0002 -0.0001 -0.0004 -0.0003 -0.0003 -0.0001 -0.0003 -0.0001 -0.0002 -0.0003 -0.0003 -0.0002 -0.0002 -0.0002 -0.0002 -0.0001 -0.0002 -0.0002 
1.45 -0 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0 -0.0001 -0 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0 -0 -0.0001 -0.0001 -0.0001 
1.55 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 
1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
