'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_uu_g2','InvCoshPar_uu_g3','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_ud_g2','InvCoshPar_ud_g3','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_us_g2','InvCoshPar_us_g3','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1','InvCoshPar_ss_g2','InvCoshPar_ss_g3'
0.9395,0.274694,0.651727,0.339951,0.591237,0.50597,0.12971,0.569024,0.672979,0.315474,0.12477,0.403406,0.606317,0.126016,0.658323,0.570257,0.133088,0.841904,0.920758,0.21142
0.910446,0.237201,0.651901,0.368549,0.592906,0.507244,0.130287,0.581774,0.686321,0.290798,0.12247,0.421713,0.5809,0.142477,0.665061,0.562195,0.119563,0.831,0.943796,0.197591
0.929821,0.237833,0.673305,0.336534,0.544177,0.514392,0.0967662,0.567803,0.659255,0.267739,0.133437,0.403465,0.576723,0.114462,0.671548,0.616255,0.0747994,0.82271,0.928941,0.220235
0.939852,0.286824,0.690896,0.322165,0.563112,0.52704,0.101742,0.552322,0.637535,0.279141,0.135275,0.375611,0.575175,0.117862,0.681126,0.617494,0.080032,0.862623,0.922513,0.174416
0.946306,0.305122,0.68208,0.316388,0.55704,0.504978,0.114338,0.524024,0.633417,0.252975,0.158646,0.349326,0.587297,0.116324,0.636026,0.661833,0.06404,0.853911,0.908211,0.169522
0.94293,0.296885,0.697926,0.296617,0.552364,0.508,0.11752,0.512075,0.617145,0.251914,0.155392,0.351298,0.577499,0.116959,0.600851,0.657017,0.0314827,0.85953,0.905221,0.171706
0.962638,0.298208,0.683929,0.296563,0.523923,0.510888,0.115179,0.532764,0.625606,0.281253,0.155168,0.340235,0.596851,0.125478,0.582918,0.644696,0.0303299,0.843926,0.907174,0.198494
0.963065,0.322397,0.68355,0.303056,0.48929,0.53849,0.113262,0.579256,0.596549,0.24706,0.176717,0.32632,0.591963,0.118114,0.529399,0.614504,0.0951425,0.818361,0.8812,0.179171
0.9592,0.307725,0.659668,0.313128,0.502856,0.544026,0.123279,0.584985,0.608705,0.272109,0.186372,0.329504,0.559568,0.114578,0.513433,0.624682,0.0884258,0.830033,0.892951,0.182805
0.989872,0.343711,0.664306,0.362955,0.49008,0.553978,0.134559,0.543912,0.562589,0.260102,0.194391,0.321933,0.577318,0.113553,0.484988,0.577589,0.118253,0.847516,0.862565,0.173463
0.983941,0.329608,0.670815,0.364944,0.499702,0.540232,0.129605,0.561007,0.568812,0.270645,0.212487,0.297083,0.592508,0.0934355,0.497224,0.581448,0.127846,0.846919,0.851784,0.185098
0.974804,0.321707,0.685283,0.372119,0.498729,0.543793,0.126135,0.573137,0.579623,0.284856,0.22816,0.265912,0.583504,0.0921455,0.4915,0.607517,0.0980062,0.870331,0.809022,0.197652
0.997442,0.342694,0.698312,0.384302,0.490252,0.546012,0.10065,0.573797,0.557617,0.302807,0.216419,0.231402,0.596597,0.0978841,0.491542,0.608148,0.114818,0.869901,0.766862,0.231122
0.993748,0.347622,0.689637,0.390306,0.483542,0.555643,0.113707,0.580543,0.546906,0.324049,0.221601,0.221213,0.586329,0.11871,0.492823,0.624873,0.120295,0.844413,0.778404,0.254119
0.945703,0.343114,0.670582,0.406549,0.480956,0.512411,0.057278,0.583594,0.555996,0.331773,0.215015,0.226059,0.60479,0.0857651,0.461433,0.628624,0.13221,0.854955,0.748357,0.277995
0.944582,0.33073,0.669896,0.420348,0.525579,0.52255,0.0643029,0.612213,0.564708,0.333256,0.240888,0.225293,0.61375,0.080258,0.460739,0.604918,0.145342,0.890441,0.782424,0.292265
0.946682,0.367658,0.701686,0.393231,0.508056,0.52264,0.0760182,0.612782,0.581887,0.361964,0.279273,0.18743,0.641732,0.0708606,0.439833,0.600626,0.141009,0.896963,0.775919,0.305317
0.967175,0.362065,0.714975,0.392502,0.521897,0.491871,0.11193,0.619268,0.559705,0.366989,0.253986,0.174479,0.669099,0.0278866,0.407493,0.583859,0.142086,0.90035,0.766101,0.312218
0.967175,0.362065,0.714975,0.392502,0.521897,0.491871,0.11193,0.619268,0.559705,0.366989,0.253986,0.174479,0.669099,0.0278866,0.407493,0.583859,0.142086,0.90035,0.766101,0.312218
0.972163,0.34281,0.70185,0.372768,0.52522,0.492238,0.0927748,0.613852,0.573826,0.375861,0.227802,0.161121,0.673585,0.0282714,0.411802,0.593072,0.156987,0.911169,0.739748,0.322664
0.97917,0.297421,0.702507,0.344043,0.524006,0.494816,0.0471088,0.608779,0.552742,0.359215,0.220861,0.154825,0.675253,0.0664335,0.376701,0.58552,0.160966,0.856099,0.719748,0.360559
0.962159,0.321992,0.684953,0.361867,0.510189,0.501929,0.101315,0.670703,0.559868,0.388842,0.253864,0.19723,0.685803,0.0830999,0.381616,0.579173,0.139649,0.854142,0.712609,0.349539
0.927412,0.308872,0.690653,0.37613,0.529174,0.458599,0.143109,0.664458,0.540116,0.434114,0.229492,0.208237,0.707973,0.0737829,0.397516,0.601516,0.178022,0.867303,0.702756,0.321621
0.885565,0.320143,0.677684,0.351003,0.508806,0.467006,0.0987322,0.640664,0.533413,0.39441,0.266771,0.268987,0.731362,0.123304,0.389165,0.588888,0.153421,0.868333,0.704885,0.321009
0.885565,0.320143,0.677684,0.351003,0.508806,0.467006,0.0987322,0.640664,0.533413,0.39441,0.266771,0.268987,0.731362,0.123304,0.389165,0.588888,0.153421,0.868333,0.704885,0.321009
0.888651,0.322257,0.689964,0.348694,0.519508,0.424847,0.0800872,0.652614,0.579585,0.391887,0.31242,0.269201,0.701719,0.123059,0.409447,0.590473,0.142889,0.867206,0.687916,0.32964
0.885696,0.292241,0.695595,0.353105,0.544784,0.417563,0.0670807,0.672413,0.578831,0.390308,0.321097,0.300271,0.691333,0.107372,0.413528,0.594456,0.147556,0.88905,0.681266,0.321956
0.920581,0.272339,0.709942,0.342178,0.534497,0.418535,0.0714164,0.689621,0.607885,0.414333,0.348567,0.297466,0.669281,0.112305,0.454516,0.55417,0.149602,0.91214,0.668357,0.298391
0.905308,0.218999,0.722602,0.317035,0.504266,0.42886,0.0814551,0.665726,0.645602,0.390883,0.347253,0.291693,0.642504,0.134116,0.440827,0.563959,0.164458,0.904263,0.669927,0.304262
0.914742,0.220354,0.7476,0.307023,0.520488,0.432801,0.0725861,0.64292,0.650259,0.39692,0.345372,0.290244,0.64817,0.151084,0.441417,0.547535,0.17257,0.911999,0.671764,0.298628
0.931711,0.213954,0.731526,0.305236,0.503793,0.44381,0.0859817,0.639563,0.665769,0.384964,0.355937,0.281158,0.634498,0.158222,0.470907,0.533914,0.182738,0.909937,0.656006,0.308289
0.934028,0.226948,0.725983,0.284395,0.505495,0.445255,0.101327,0.656652,0.663624,0.372658,0.351497,0.295227,0.628427,0.146581,0.502893,0.546432,0.174557,0.903777,0.649375,0.319434
0.93223,0.220173,0.729823,0.314373,0.494629,0.448537,0.0914212,0.648325,0.632529,0.32291,0.350683,0.293409,0.586043,0.149681,0.472394,0.529329,0.200563,0.916582,0.659237,0.321123
0.946565,0.215892,0.748414,0.344967,0.476186,0.44897,0.0983254,0.682528,0.654731,0.320262,0.357293,0.278869,0.597422,0.175255,0.494889,0.542771,0.188057,0.898312,0.676337,0.314494
0.970163,0.216085,0.747935,0.341187,0.48536,0.441957,0.102716,0.686789,0.660473,0.336208,0.33481,0.27386,0.586819,0.209335,0.486724,0.546542,0.223698,0.86603,0.656828,0.291668
0.963424,0.203651,0.746552,0.349311,0.472978,0.420159,0.0849151,0.675037,0.683559,0.356558,0.322967,0.279515,0.590422,0.208615,0.45528,0.559159,0.247367,0.862032,0.666516,0.313636
0.926727,0.181259,0.75782,0.344732,0.440457,0.418476,0.108458,0.67347,0.658722,0.37203,0.328614,0.297346,0.580913,0.194587,0.416746,0.58724,0.227482,0.845126,0.668295,0.304509
0.935316,0.189706,0.766068,0.347308,0.430295,0.410068,0.108072,0.672554,0.660312,0.3557,0.338932,0.294416,0.590467,0.197882,0.457689,0.600921,0.196293,0.835537,0.650722,0.2899
0.933187,0.157911,0.770354,0.353968,0.447676,0.411937,0.1427,0.628984,0.682523,0.337152,0.325301,0.261996,0.578725,0.207604,0.444479,0.572517,0.230398,0.813712,0.647657,0.31436
0.949674,0.171752,0.756572,0.33649,0.455791,0.4176,0.141002,0.651923,0.645301,0.3394,0.332668,0.257403,0.600044,0.213317,0.464624,0.550621,0.219676,0.798737,0.655012,0.315175
0.972424,0.123945,0.753366,0.342487,0.424978,0.432024,0.119393,0.7144,0.611307,0.319621,0.313668,0.251843,0.578811,0.204086,0.477744,0.557721,0.228723,0.846064,0.654962,0.329186
0.96822,0.114082,0.720603,0.356276,0.450276,0.479199,0.146956,0.723111,0.608548,0.334937,0.308767,0.265186,0.550517,0.234141,0.456311,0.535158,0.241584,0.830559,0.597022,0.346128
0.951456,0.117135,0.689148,0.364093,0.438685,0.458657,0.165545,0.750863,0.590807,0.314832,0.294198,0.339312,0.532427,0.244701,0.419762,0.55581,0.293391,0.809173,0.555338,0.357322
0.944834,0.118454,0.70358,0.359436,0.460058,0.455558,0.173689,0.749108,0.58634,0.330411,0.296423,0.341056,0.539828,0.239775,0.410167,0.542199,0.306221,0.802457,0.587245,0.387481
0.951265,0.123753,0.696284,0.368827,0.507394,0.436515,0.154145,0.772957,0.572946,0.30511,0.295795,0.327516,0.550504,0.250935,0.387366,0.569073,0.312018,0.827961,0.628273,0.391735
0.983249,0.136829,0.699853,0.385036,0.491442,0.444126,0.162859,0.772413,0.550363,0.285884,0.284724,0.326197,0.527886,0.284135,0.384289,0.560338,0.305347,0.811117,0.626581,0.395638
0.969504,0.128051,0.689754,0.392031,0.494932,0.44413,0.149998,0.812264,0.565138,0.27565,0.276761,0.313108,0.552909,0.281586,0.383485,0.577657,0.324465,0.82348,0.651817,0.40342
0.977537,0.113825,0.72508,0.415118,0.473741,0.421788,0.185949,0.815609,0.588682,0.28212,0.266433,0.317923,0.535128,0.290274,0.360932,0.589449,0.309093,0.820624,0.673539,0.433518
0.986142,0.109601,0.73602,0.438328,0.443061,0.442766,0.179145,0.845204,0.559285,0.307756,0.283179,0.35918,0.513244,0.279258,0.392096,0.617925,0.300739,0.832106,0.67874,0.418973
0.994956,0.105065,0.743491,0.450603,0.424783,0.398842,0.175388,0.886557,0.592236,0.3271,0.265456,0.325468,0.524182,0.267371,0.420628,0.627906,0.268612,0.808263,0.691333,0.387313
0.967839,0.108466,0.742408,0.428489,0.422804,0.407979,0.1974,0.872108,0.591806,0.332837,0.268302,0.332064,0.51745,0.273782,0.408164,0.640466,0.282945,0.810992,0.695823,0.390665
0.970081,0.114393,0.758692,0.42892,0.452228,0.384823,0.200823,0.868128,0.618659,0.357985,0.243921,0.338824,0.486596,0.264029,0.454555,0.622246,0.268449,0.856384,0.706879,0.417122
0.99403,0.0974302,0.757796,0.43309,0.473335,0.375581,0.219687,0.851677,0.601436,0.363904,0.217332,0.34602,0.487189,0.265634,0.468445,0.625777,0.261158,0.888545,0.730571,0.380191
0.971182,0.0885514,0.746503,0.435635,0.468753,0.397006,0.203705,0.857044,0.662724,0.350968,0.219937,0.313398,0.469871,0.271625,0.475827,0.630572,0.246775,0.879735,0.756632,0.368007
0.986303,0.0832148,0.765678,0.451841,0.464305,0.409856,0.165596,0.858255,0.685932,0.298534,0.164795,0.285357,0.45529,0.298369,0.492976,0.646029,0.258639,0.897458,0.759011,0.389263
0.986303,0.0832148,0.765678,0.451841,0.464305,0.409856,0.165596,0.858255,0.685932,0.298534,0.164795,0.285357,0.45529,0.298369,0.492976,0.646029,0.258639,0.897458,0.759011,0.389263
0.949072,0.112276,0.767457,0.4211,0.447022,0.38586,0.14826,0.829888,0.679466,0.312329,0.137557,0.266653,0.455276,0.279623,0.489357,0.621466,0.229187,0.889661,0.773346,0.407323
0.922222,0.0951385,0.744976,0.398217,0.412841,0.386592,0.179157,0.836282,0.688479,0.30329,0.149013,0.275834,0.474887,0.244581,0.498636,0.644487,0.262028,0.898439,0.753162,0.422969
0.907555,0.128772,0.7445,0.385762,0.410076,0.383503,0.189419,0.838926,0.675445,0.290581,0.148818,0.277009,0.496892,0.212628,0.485967,0.633829,0.274261,0.925351,0.786616,0.385496
0.897562,0.129405,0.74535,0.384949,0.391043,0.370752,0.216887,0.818791,0.674492,0.276068,0.115752,0.299441,0.514387,0.222804,0.519688,0.617203,0.289301,0.90591,0.790935,0.392319
0.884909,0.133913,0.748497,0.392027,0.3763,0.374751,0.240735,0.826161,0.662044,0.289889,0.151867,0.288721,0.531124,0.213061,0.536664,0.630325,0.267621,0.884118,0.778228,0.39553
0.935798,0.0999656,0.741432,0.395318,0.37581,0.406096,0.252774,0.811643,0.641156,0.26825,0.142268,0.253919,0.528638,0.254924,0.540693,0.644183,0.251007,0.864134,0.749248,0.377653
0.930414,0.0663288,0.717917,0.391754,0.404893,0.41461,0.253245,0.825623,0.649024,0.201555,0.159263,0.255033,0.539276,0.270972,0.541516,0.632673,0.255723,0.864492,0.778579,0.403247
0.961301,0.0519815,0.727077,0.394887,0.409496,0.439703,0.204068,0.78363,0.580697,0.224967,0.173497,0.28014,0.524442,0.267454,0.570397,0.629227,0.218031,0.833177,0.803332,0.397622
0.909666,0.0819782,0.698728,0.393582,0.393769,0.454931,0.217165,0.770237,0.612847,0.198891,0.166819,0.304304,0.525498,0.31033,0.540615,0.610433,0.254381,0.810927,0.812767,0.39196
0.944322,0.0848935,0.688715,0.418961,0.365502,0.470418,0.206714,0.733634,0.60983,0.196222,0.168291,0.309124,0.533337,0.310774,0.585346,0.61648,0.240586,0.845993,0.824773,0.398278
0.942838,0.0948961,0.693026,0.420232,0.352898,0.47627,0.20326,0.728627,0.610655,0.174402,0.154382,0.29994,0.526621,0.316155,0.563428,0.612465,0.237325,0.85811,0.818074,0.375365
0.959833,0.106186,0.707723,0.419941,0.334931,0.478787,0.220913,0.713961,0.628749,0.208833,0.156351,0.287897,0.539421,0.299312,0.574338,0.634606,0.178969,0.854749,0.813318,0.339223
0.938574,0.111857,0.70139,0.419862,0.367153,0.449718,0.217012,0.707474,0.666246,0.18969,0.127558,0.287193,0.543357,0.274158,0.567953,0.607967,0.20271,0.83645,0.809877,0.30084
0.957523,0.11213,0.717053,0.380673,0.40287,0.481131,0.190764,0.73221,0.67952,0.210653,0.119375,0.322095,0.540304,0.266098,0.554773,0.622569,0.21651,0.871489,0.819286,0.265088
0.961192,0.12424,0.73881,0.354287,0.374076,0.48536,0.209149,0.712988,0.676819,0.190645,0.155537,0.278752,0.548582,0.249226,0.578529,0.651377,0.230028,0.845845,0.838399,0.269557
0.9974,0.119625,0.738985,0.384877,0.381808,0.45975,0.229161,0.730319,0.666319,0.192627,0.180119,0.31597,0.546951,0.241863,0.567015,0.63524,0.202251,0.853534,0.842952,0.276129
0.999758,0.139986,0.727136,0.420304,0.379818,0.468435,0.21482,0.731039,0.677135,0.185973,0.19903,0.315512,0.547003,0.260625,0.581506,0.706333,0.246875,0.824808,0.830705,0.286946
0.992063,0.149601,0.755337,0.385033,0.372003,0.450103,0.201686,0.727808,0.675398,0.157931,0.191357,0.290471,0.537458,0.266162,0.590681,0.712827,0.26386,0.809589,0.829989,0.287098
0.98206,0.14741,0.754832,0.389912,0.384208,0.427402,0.155016,0.733468,0.684284,0.148223,0.186483,0.303365,0.53648,0.274966,0.619774,0.723841,0.265453,0.832228,0.851699,0.311918
0.969692,0.143633,0.731423,0.382286,0.399705,0.439242,0.165232,0.738534,0.688316,0.14068,0.178482,0.273849,0.547154,0.286017,0.605363,0.714965,0.256163,0.820064,0.83407,0.317838
0.978898,0.112894,0.724043,0.390115,0.402865,0.461284,0.203221,0.713516,0.691497,0.181717,0.135817,0.257878,0.558301,0.277535,0.621666,0.682085,0.241802,0.826655,0.783461,0.304994
0.955524,0.097835,0.73994,0.352162,0.398995,0.490519,0.238597,0.71092,0.668887,0.201077,0.150212,0.243157,0.582818,0.293111,0.583835,0.686085,0.225151,0.839607,0.794916,0.290984
0.970319,0.1141,0.724493,0.368717,0.413819,0.509003,0.218863,0.69889,0.652357,0.22053,0.156477,0.242648,0.568441,0.29657,0.597493,0.718814,0.221494,0.867611,0.801268,0.299957
0.990049,0.080995,0.73564,0.374512,0.439441,0.494185,0.234719,0.673159,0.649937,0.233459,0.174198,0.299785,0.600789,0.281099,0.565109,0.742638,0.171939,0.874425,0.782082,0.308768
0.990049,0.080995,0.73564,0.374512,0.439441,0.494185,0.234719,0.673159,0.649937,0.233459,0.174198,0.299785,0.600789,0.281099,0.565109,0.742638,0.171939,0.874425,0.782082,0.308768
0.991251,0.0883798,0.724179,0.353242,0.450609,0.485952,0.243019,0.669825,0.651179,0.228659,0.196176,0.310087,0.63247,0.276798,0.580657,0.721791,0.166134,0.865175,0.792608,0.309179
0.943444,0.0951708,0.738007,0.39844,0.478833,0.447665,0.231257,0.642894,0.64222,0.220638,0.208693,0.331397,0.590932,0.229304,0.601893,0.722512,0.170105,0.897458,0.731332,0.272821
0.92341,0.0922407,0.723392,0.43861,0.480633,0.458621,0.209635,0.653503,0.627753,0.202837,0.230699,0.335666,0.618682,0.257369,0.585413,0.72724,0.180838,0.864104,0.746771,0.311607
0.929753,0.0581604,0.732195,0.46703,0.496017,0.491656,0.244428,0.6653,0.614712,0.218606,0.28349,0.32007,0.622196,0.256778,0.594277,0.711555,0.153029,0.875667,0.764185,0.30173
0.935116,0.0381579,0.749621,0.481727,0.492143,0.491536,0.233754,0.686923,0.632272,0.205026,0.298222,0.330853,0.601011,0.268196,0.607789,0.720342,0.135877,0.875884,0.749034,0.252585
0.891604,0.050137,0.742958,0.508811,0.480622,0.485697,0.215922,0.710434,0.646371,0.164405,0.305288,0.338192,0.618471,0.253755,0.599364,0.657673,0.115069,0.887279,0.740212,0.247571
0.88151,0.0404538,0.737699,0.528965,0.477194,0.47843,0.223571,0.714936,0.651482,0.165893,0.301909,0.337545,0.609761,0.270959,0.595144,0.663854,0.137687,0.898525,0.728877,0.256273
0.885008,0.0521293,0.734096,0.532485,0.461848,0.468516,0.229218,0.764352,0.6441,0.137832,0.30949,0.317762,0.623268,0.270218,0.620769,0.609235,0.1426,0.888701,0.728821,0.255035
0.854849,0.0655632,0.70462,0.505988,0.482187,0.463856,0.247139,0.756433,0.627529,0.172208,0.286156,0.330402,0.60656,0.231488,0.631987,0.629933,0.154879,0.910866,0.724987,0.285726
0.828025,0.0634382,0.710814,0.522984,0.479282,0.486096,0.24949,0.744428,0.627939,0.180761,0.296683,0.357153,0.63865,0.222848,0.658998,0.62578,0.150354,0.898823,0.720302,0.288329
0.821846,0.0725027,0.697736,0.53505,0.419718,0.466322,0.278036,0.731819,0.649816,0.154315,0.294557,0.33743,0.631271,0.216072,0.637396,0.585627,0.162636,0.923224,0.713331,0.320095
0.807881,0.0981315,0.707376,0.493481,0.420927,0.433945,0.274406,0.761539,0.66517,0.146971,0.298941,0.341338,0.635253,0.219976,0.603424,0.608713,0.136689,0.940138,0.720255,0.352778
0.824919,0.116626,0.72214,0.487038,0.409442,0.438907,0.303683,0.744958,0.69012,0.116971,0.270333,0.337212,0.624445,0.227068,0.631563,0.604888,0.111958,0.933246,0.732469,0.344073
0.836283,0.104307,0.720765,0.492228,0.392613,0.496381,0.271691,0.733505,0.68003,0.100829,0.307757,0.331095,0.625328,0.194075,0.612203,0.589152,0.111302,0.952572,0.72674,0.331718
0.860008,0.116292,0.716805,0.488078,0.425662,0.481267,0.262315,0.748825,0.674583,0.0948791,0.283586,0.302603,0.632602,0.194191,0.618401,0.602505,0.122272,0.941633,0.702891,0.328244
0.873805,0.108313,0.745797,0.479051,0.435696,0.476719,0.242184,0.756298,0.677886,0.109612,0.312875,0.310349,0.638521,0.182247,0.619784,0.599187,0.114624,0.938587,0.715297,0.297805
0.871977,0.105902,0.717665,0.490188,0.427243,0.496423,0.232086,0.780311,0.686531,0.128834,0.321024,0.3107,0.608561,0.183661,0.647084,0.573402,0.113105,0.936014,0.7204,0.287467
0.871977,0.105902,0.717665,0.490188,0.427243,0.496423,0.232086,0.780311,0.686531,0.128834,0.321024,0.3107,0.608561,0.183661,0.647084,0.573402,0.113105,0.936014,0.7204,0.287467
0.885697,0.101429,0.699444,0.485138,0.43036,0.48505,0.232485,0.765954,0.652496,0.149336,0.327461,0.319246,0.62634,0.162338,0.65954,0.560031,0.102844,0.937671,0.701365,0.29456
0.879746,0.0677223,0.711366,0.513979,0.435377,0.52439,0.243844,0.729579,0.648905,0.134951,0.339677,0.338171,0.608905,0.121642,0.656478,0.555481,0.137486,0.952259,0.712343,0.248107
0.865969,0.0672635,0.732614,0.499342,0.433655,0.527209,0.235982,0.714469,0.645497,0.140488,0.357559,0.328151,0.605542,0.14778,0.647289,0.570369,0.140829,0.942612,0.726538,0.269617
0.839214,0.0858406,0.723066,0.481024,0.442277,0.513326,0.249401,0.711347,0.685523,0.152115,0.328257,0.335536,0.572125,0.178349,0.612122,0.551524,0.133273,0.922377,0.750554,0.344951
0.854266,0.0792473,0.713149,0.496848,0.446187,0.508937,0.226769,0.685277,0.682451,0.187853,0.307744,0.331064,0.543474,0.173985,0.613899,0.545732,0.149301,0.903953,0.723309,0.344061
0.841763,0.0649408,0.701587,0.503236,0.472233,0.528117,0.224123,0.703887,0.690583,0.197295,0.30664,0.328583,0.560313,0.155614,0.604361,0.561298,0.178224,0.876566,0.726675,0.352142
0.841763,0.0649408,0.701587,0.503236,0.472233,0.528117,0.224123,0.703887,0.690583,0.197295,0.30664,0.328583,0.560313,0.155614,0.604361,0.561298,0.178224,0.876566,0.726675,0.352142
0.848762,0.0654849,0.689591,0.502964,0.48016,0.521183,0.210234,0.691517,0.681952,0.232922,0.316752,0.326626,0.567738,0.164611,0.590244,0.556512,0.183165,0.885749,0.731598,0.358721
0.853837,0.0868547,0.703732,0.505508,0.491013,0.527566,0.242306,0.679811,0.657871,0.262019,0.332619,0.323602,0.567908,0.179578,0.603674,0.570896,0.180773,0.895437,0.720495,0.30397
0.856589,0.107608,0.709801,0.49527,0.480489,0.521971,0.232544,0.632095,0.632521,0.273819,0.350258,0.284219,0.552651,0.198746,0.588107,0.554696,0.204415,0.869922,0.745554,0.346362
0.857177,0.0791221,0.714954,0.489314,0.46036,0.535401,0.217673,0.615792,0.615681,0.324463,0.28549,0.258283,0.536923,0.195465,0.572038,0.548404,0.157842,0.875766,0.72979,0.317194
0.878202,0.0777806,0.719612,0.466881,0.468433,0.528704,0.223065,0.6292,0.624216,0.33256,0.293924,0.254531,0.531285,0.190911,0.575909,0.535941,0.141203,0.855241,0.748785,0.303121
0.857732,0.0550989,0.720503,0.453247,0.468623,0.540795,0.208445,0.627856,0.614738,0.294771,0.283726,0.227734,0.534942,0.189825,0.549041,0.511946,0.135038,0.888503,0.7719,0.283274
0.8271,0.0425965,0.7179,0.443875,0.482128,0.567626,0.240831,0.667133,0.632992,0.282151,0.286065,0.269159,0.528068,0.240288,0.554948,0.532822,0.151253,0.888322,0.7823,0.309594
0.817607,0.0540123,0.714453,0.491711,0.443437,0.564995,0.227512,0.65727,0.677645,0.298731,0.297342,0.253064,0.564152,0.270344,0.576361,0.573486,0.142646,0.864829,0.802715,0.319965
0.803388,0.0619154,0.725044,0.507348,0.422484,0.547594,0.22816,0.658582,0.701879,0.277811,0.302036,0.254863,0.546772,0.26202,0.557726,0.601571,0.15249,0.856808,0.799589,0.297189
0.805657,0.0544053,0.752263,0.487503,0.429882,0.529092,0.246591,0.657298,0.646424,0.348006,0.323356,0.255108,0.519567,0.252183,0.566241,0.59625,0.149851,0.884182,0.78951,0.273377
0.80786,0.0477779,0.758749,0.455073,0.438443,0.542018,0.241703,0.696006,0.645708,0.345893,0.330155,0.239349,0.499471,0.256491,0.55482,0.603176,0.159146,0.888008,0.791273,0.289525
0.821773,0.0497031,0.762526,0.445954,0.436232,0.542867,0.278223,0.684479,0.635326,0.336251,0.316177,0.253443,0.4833,0.288727,0.554822,0.619543,0.146754,0.914733,0.808624,0.263731
0.845095,0.0348535,0.773934,0.433646,0.452476,0.525531,0.265169,0.668667,0.646456,0.307541,0.316119,0.246484,0.526072,0.286699,0.560934,0.623788,0.12433,0.9306,0.830034,0.273423
0.82644,0.0230871,0.770868,0.444641,0.476389,0.548334,0.261918,0.632007,0.641204,0.341999,0.307541,0.265052,0.533168,0.280567,0.523336,0.635263,0.116193,0.931537,0.856085,0.264215
0.792902,0.0209877,0.768203,0.436058,0.471214,0.516024,0.251112,0.64513,0.605849,0.320438,0.314636,0.27771,0.561348,0.244738,0.510103,0.614964,0.163236,0.912074,0.847918,0.281658
0.815941,0.0485602,0.756065,0.468569,0.464724,0.559706,0.261775,0.644946,0.609769,0.298095,0.307659,0.260928,0.571131,0.264128,0.493244,0.609208,0.180242,0.924993,0.835607,0.27933
0.806456,0.0559331,0.779251,0.49785,0.433747,0.512895,0.310669,0.617852,0.602256,0.335231,0.297864,0.273713,0.534625,0.232454,0.481333,0.632982,0.176283,0.886192,0.829791,0.266817
0.819007,0.043173,0.787443,0.50465,0.443417,0.522235,0.299382,0.604042,0.601847,0.327122,0.292408,0.279021,0.526354,0.223201,0.479325,0.622113,0.1631,0.900414,0.806931,0.281819
0.819007,0.043173,0.787443,0.50465,0.443417,0.522235,0.299382,0.604042,0.601847,0.327122,0.292408,0.279021,0.526354,0.223201,0.479325,0.622113,0.1631,0.900414,0.806931,0.281819
0.855447,0.0441743,0.781949,0.507731,0.52895,0.507132,0.320009,0.6143,0.592641,0.318986,0.283434,0.211234,0.55878,0.20703,0.481442,0.66424,0.169377,0.901301,0.803973,0.304648
0.863125,0.0155594,0.783173,0.47711,0.51529,0.500369,0.307406,0.616217,0.609389,0.318332,0.274421,0.198548,0.566109,0.184593,0.47721,0.656663,0.14322,0.91085,0.795736,0.303313
0.866541,0.029508,0.804658,0.444213,0.531304,0.48115,0.266699,0.640126,0.637949,0.329483,0.269771,0.252841,0.586473,0.198898,0.456149,0.663418,0.155465,0.903425,0.781042,0.301441
0.862702,0.0188346,0.780772,0.43363,0.525262,0.502495,0.286493,0.667557,0.656261,0.359967,0.259998,0.23969,0.576298,0.187982,0.450717,0.651325,0.171879,0.888659,0.797443,0.289114
0.86041,0.0172065,0.790942,0.437607,0.556732,0.509405,0.271418,0.638123,0.659669,0.336817,0.251193,0.262435,0.508683,0.203396,0.460208,0.646435,0.192333,0.892651,0.794471,0.2796
0.897501,0.0320358,0.802355,0.446933,0.556828,0.50878,0.254126,0.655105,0.632302,0.332543,0.269764,0.274216,0.501366,0.175823,0.464734,0.66067,0.16702,0.90616,0.786871,0.250814
0.922522,0.0930533,0.775644,0.454414,0.544568,0.497009,0.271887,0.67783,0.651072,0.344681,0.216839,0.248552,0.519101,0.166863,0.45153,0.707313,0.21339,0.871486,0.769656,0.247621
0.915462,0.0796578,0.775917,0.453867,0.576441,0.500396,0.263165,0.708722,0.650699,0.313951,0.19197,0.2298,0.512252,0.175633,0.48191,0.712212,0.245581,0.851386,0.757736,0.221517
0.911048,0.0985266,0.752474,0.463221,0.568194,0.517651,0.258227,0.740084,0.641884,0.311371,0.178416,0.221037,0.502853,0.176451,0.495214,0.700723,0.228399,0.878734,0.74672,0.226162
0.888554,0.116385,0.764788,0.440001,0.557797,0.507368,0.251806,0.735011,0.635565,0.327345,0.160094,0.220118,0.479457,0.159582,0.479779,0.723763,0.23515,0.903209,0.739074,0.216444
0.877899,0.135054,0.776314,0.444838,0.55591,0.459025,0.243029,0.74809,0.647543,0.324175,0.155967,0.245324,0.488081,0.148762,0.445789,0.716938,0.255372,0.893156,0.738358,0.210643
