150 0.35 10
30 0.35 1
30 0.35 1
20 0.35 0.5
8 0.35 0.4
4 0.35 0.3
4 0.35 0.2
1.5 0.35 0.15
1 0.35 0.1
0.3 0.35 0.03
0.2 0.35 0.02
0.2 0.35 0.02
