# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.148116 -----------------
#dely    BF    dB     BFVar
0.050  0.4832  0.0042  0.0288
0.150  0.3824  0.0035  0.0162
0.250  0.2596  0.0026  0.0119
0.350  0.1498  0.0016  0.0078
0.450  0.0851  0.0011  0.0060
0.550  0.0477  0.0007  0.0056
0.650  0.0294  0.0005  0.0026
0.750  0.0172  0.0003  0.0040
0.850  0.0115  0.0003  0.0009
0.950  0.0071  0.0002  0.0007
1.050  0.0045  0.0002  0.0009
1.150  0.0025  0.0001  0.0004
1.250  0.0008  0.0001  0.0002
1.350  0.0003  0.0000  0.0001
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
