# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.300518 -----------------
#dely    BF    dB     BFVar
0.050  0.5437  0.0002  0.0056
0.150  0.4935  0.0002  0.0051
0.250  0.4340  0.0002  0.0066
0.350  0.3695  0.0002  0.0028
0.450  0.3044  0.0002  0.0035
0.550  0.2445  0.0001  0.0034
0.650  0.1893  0.0001  0.0020
0.750  0.1430  0.0001  0.0024
0.850  0.1044  0.0001  0.0020
0.950  0.0725  0.0001  0.0015
1.050  0.0480  0.0000  0.0018
1.150  0.0304  0.0000  0.0024
1.250  0.0174  0.0000  0.0007
1.350  0.0082  0.0000  0.0011
1.450  0.0030  0.0000  0.0006
1.550  0.0002  0.0000  0.0007
1.650 -0.0003 -0.0000  0.0004
1.750 -0.0004 -0.0000  0.0001
