# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0974957 -----------------
#dely    BF    dB     BFVar
0.050  0.1834  0.0005  0.0058
0.150  0.1716  0.0005  0.0044
0.250  0.1511  0.0005  0.0043
0.350  0.1222  0.0004  0.0033
0.450  0.0992  0.0004  0.0046
0.550  0.0767  0.0003  0.0063
0.650  0.0584  0.0003  0.0022
0.750  0.0431  0.0002  0.0024
0.850  0.0287  0.0002  0.0018
0.950  0.0191  0.0001  0.0018
1.050  0.0110  0.0001  0.0010
1.150  0.0061  0.0001  0.0007
1.250  0.0031  0.0000  0.0005
1.350  0.0010  0.0000  0.0001
1.450  0.0003  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
