# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.316115 -----------------
#dely    BF    dB     BFVar
0.050  0.4288  0.0003  0.0031
0.150  0.4021  0.0003  0.0040
0.250  0.3722  0.0003  0.0038
0.350  0.3394  0.0003  0.0035
0.450  0.3063  0.0002  0.0038
0.550  0.2709  0.0002  0.0022
0.650  0.2343  0.0002  0.0038
0.750  0.1984  0.0002  0.0022
0.850  0.1624  0.0002  0.0018
0.950  0.1310  0.0001  0.0039
1.050  0.1032  0.0001  0.0026
1.150  0.0769  0.0001  0.0014
1.250  0.0557  0.0001  0.0007
1.350  0.0387  0.0001  0.0010
1.450  0.0243  0.0001  0.0007
1.550  0.0124  0.0000  0.0007
1.650  0.0038  0.0000  0.0005
1.750  0.0003  0.0000  0.0001
