# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.328708 -----------------
#dely    BF    dB     BFVar
0.050  0.4297  0.0002  0.0025
0.150  0.4006  0.0002  0.0044
0.250  0.3692  0.0002  0.0022
0.350  0.3383  0.0002  0.0032
0.450  0.3075  0.0002  0.0026
0.550  0.2719  0.0002  0.0024
0.650  0.2404  0.0002  0.0036
0.750  0.2067  0.0002  0.0031
0.850  0.1737  0.0001  0.0015
0.950  0.1430  0.0001  0.0024
1.050  0.1171  0.0001  0.0036
1.150  0.0924  0.0001  0.0020
1.250  0.0701  0.0001  0.0017
1.350  0.0508  0.0001  0.0009
1.450  0.0367  0.0001  0.0008
1.550  0.0232  0.0000  0.0011
1.650  0.0122  0.0000  0.0005
1.750  0.0035  0.0000  0.0002
