# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.1466, SIGMA_HAD=0.462538
# NSAMPLE=10000000, Tblast=80.2016, UPERPblast(x,y)=(0.7881,0.7881)
# SOVERUD=0.8757, QUARK_ENTROPY_RATIO=0.17, BARYON_FUDGE=0.6481
# ------- normalization=0.0143893 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0350  0.0003 -0.0221  0.0483  0.0089
0.150  0.0329  0.0003 -0.0203  0.0453  0.0080
0.250  0.0269  0.0003 -0.0190  0.0400  0.0059
0.350  0.0215  0.0002 -0.0172  0.0330  0.0057
0.450  0.0163  0.0002 -0.0141  0.0259  0.0044
0.550  0.0093  0.0001 -0.0127  0.0193  0.0027
0.650  0.0046  0.0001 -0.0108  0.0139  0.0015
0.750  0.0024  0.0000 -0.0081  0.0096  0.0009
0.850 -0.0004 -0.0000 -0.0070  0.0059  0.0007
0.950 -0.0008 -0.0000 -0.0045  0.0033  0.0003
1.050 -0.0011 -0.0000 -0.0033  0.0022  0.0001
1.150 -0.0014 -0.0001 -0.0021  0.0007  0.0000
1.250 -0.0007 -0.0000 -0.0010  0.0003  0.0000
1.350 -0.0005 -0.0000 -0.0006  0.0001  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
