# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.11235 -----------------
#dely    BF
0.050 -0.1251 -0.0001
0.150 -0.1169 -0.0001
0.250 -0.1136 -0.0001
0.350 -0.1042 -0.0001
0.450 -0.0952 -0.0001
0.550 -0.0856 -0.0001
0.650 -0.0779 -0.0001
0.750 -0.0716 -0.0001
0.850 -0.0647 -0.0001
0.950 -0.0568 -0.0001
1.050 -0.0505 -0.0001
1.150 -0.0442 -0.0001
1.250 -0.0358 -0.0001
1.350 -0.0309 -0.0001
1.450 -0.0232 -0.0001
1.550 -0.0159 -0.0001
1.650 -0.0087 -0.0000
1.750 -0.0029 -0.0000
