# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0687142 -----------------
#dely    BF
0.050  0.1120  0.0047
0.150  0.1079  0.0048
0.250  0.0964  0.0046
0.350  0.0963  0.0046
0.450  0.0715  0.0040
0.550  0.0699  0.0042
0.650  0.0408  0.0027
0.750  0.0336  0.0025
0.850  0.0251  0.0024
0.950  0.0138  0.0014
1.050  0.0073  0.0009
1.150  0.0050  0.0009
1.250  0.0059  0.0012
1.350  0.0021  0.0006
1.450 -0.0003 -0.0002
1.550 -0.0002 -0.0002
1.650  0.0000  0.0000
1.750  0.0000  0.0000
