# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.101845 -----------------
#dely    BF
0.050 -0.1144 -0.0001
0.150 -0.1074 -0.0001
0.250 -0.1023 -0.0001
0.350 -0.0940 -0.0001
0.450 -0.0818 -0.0001
0.550 -0.0775 -0.0001
0.650 -0.0725 -0.0001
0.750 -0.0638 -0.0001
0.850 -0.0614 -0.0001
0.950 -0.0570 -0.0001
1.050 -0.0498 -0.0001
1.150 -0.0415 -0.0001
1.250 -0.0344 -0.0001
1.350 -0.0279 -0.0001
1.450 -0.0179 -0.0001
1.550 -0.0103 -0.0001
1.650 -0.0040 -0.0000
1.750 -0.0004 -0.0000
