# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.280662 -----------------
#dely    BF    dB     BFVar
0.050  0.4256  0.0002  0.0051
0.150  0.3972  0.0002  0.0051
0.250  0.3580  0.0002  0.0032
0.350  0.3214  0.0002  0.0041
0.450  0.2827  0.0002  0.0035
0.550  0.2398  0.0001  0.0036
0.650  0.1990  0.0001  0.0031
0.750  0.1615  0.0001  0.0020
0.850  0.1278  0.0001  0.0019
0.950  0.0968  0.0001  0.0015
1.050  0.0708  0.0001  0.0015
1.150  0.0501  0.0001  0.0022
1.250  0.0332  0.0000  0.0008
1.350  0.0208  0.0000  0.0018
1.450  0.0124  0.0000  0.0006
1.550  0.0062  0.0000  0.0003
1.650  0.0028  0.0000  0.0003
1.750  0.0007  0.0000  0.0004
