           0.05         0.0997         0.0767          0.107         0.0855         0.1176         0.1051         0.0999         0.1035         0.0957         0.1162         0.1186         0.1028         0.0694         0.1112         0.0837         0.0764         0.0832         0.0943         0.1113          0.089	0.079188
           0.15         0.0987         0.0877         0.0885         0.1022         0.0773         0.1015         0.1054         0.1053         0.0717         0.0889         0.1032         0.0924         0.0751         0.1002         0.0864         0.0953         0.0905         0.1069         0.0881         0.0819	0.081892
           0.25         0.0931         0.0718         0.0669         0.0757         0.0971         0.0783         0.0955          0.093          0.097         0.0683         0.1002         0.0811         0.0748         0.0869         0.0669         0.0777         0.0841         0.0936         0.0839         0.0523	0.080073
           0.35         0.0716         0.0658         0.0785         0.0743         0.0757         0.0523         0.0718         0.0637         0.0833         0.0781         0.1012         0.0814         0.0604         0.0866         0.0714         0.0616         0.0625         0.0946         0.0863         0.0723	0.069743
           0.45          0.075         0.0605         0.0664         0.0717         0.0691         0.0604         0.0698         0.0647         0.0717         0.0677         0.0718         0.0675         0.0497         0.0635          0.064         0.0605         0.0598         0.0712         0.0589         0.0631	0.061402
           0.55         0.0599         0.0525         0.0534         0.0405         0.0546         0.0399         0.0597          0.066         0.0575         0.0553         0.0586          0.064         0.0569         0.0527         0.0558         0.0439         0.0582         0.0543         0.0532         0.0376	0.052398
           0.65         0.0456         0.0431         0.0488         0.0312         0.0482         0.0432         0.0499         0.0437         0.0416         0.0538          0.038         0.0307         0.0462         0.0429         0.0279         0.0525         0.0276         0.0451         0.0397         0.0499	0.041581
           0.75          0.023         0.0249         0.0338         0.0297         0.0366         0.0259         0.0311         0.0347         0.0364         0.0207         0.0344          0.039          0.034         0.0349         0.0185         0.0366         0.0261         0.0447         0.0385         0.0396	0.034523
           0.85         0.0199         0.0253         0.0266         0.0299         0.0245         0.0294         0.0215         0.0261         0.0182         0.0268         0.0309          0.023         0.0236         0.0207         0.0346          0.037         0.0222         0.0274           0.03         0.0287	0.026783
           0.95          0.023          0.032         0.0187         0.0156         0.0192         0.0226         0.0217         0.0302         0.0223         0.0175         0.0182         0.0288         0.0173         0.0227         0.0278         0.0144         0.0185         0.0268         0.0235         0.0229	0.018582
           1.05         0.0095         0.0105          0.006         0.0086          0.013         0.0206         0.0203         0.0117         0.0158         0.0105         0.0125         0.0139         0.0121         0.0118         0.0178         0.0091         0.0056         0.0121         0.0183         0.0033	0.014667
           1.15         0.0073         0.0054         0.0081         0.0072         0.0093         0.0042         0.0122         0.0108         0.0045         0.0085         0.0006         0.0059         0.0053         0.0093         0.0048         0.0079         0.0094         0.0127         0.0077         0.0113	0.010482
           1.25         0.0087         0.0017         0.0057         0.0097         0.0024         0.0027         0.0062         0.0009         0.0037         0.0032         0.0028         0.0048         0.0049         0.0052         0.0056         0.0075         0.0011         0.0033         0.0047          0.004	0.006281
           1.35         0.0044         0.0037         0.0024         0.0042         0.0018          0.002         0.0023              0         0.0043          0.001         0.0019         0.0019         0.0031         0.0007         0.0037        -0.0006         0.0036         0.0009         0.0036         0.0018	0.002465
           1.45          0.001         0.0026        -0.0006         0.0015         0.0006         0.0002         0.0005         0.0012        -0.0008         0.0007         0.0008        -0.0007         0.0009         0.0003         0.0024         0.0001         0.0006         0.0001         0.0007         0.0033	0.000781
           1.55         0.0011        -0.0002        -0.0002        -0.0005              0         0.0014              0              0              0        -0.0003              0         0.0004              0              0        -0.0001         0.0004         0.0011              0         0.0007              0	0.000227
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0	-0.000036
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0	-0.000003
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
