# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.288965 -----------------
#dely    BF
0.050  0.4534  0.0006
0.150  0.4235  0.0006
0.250  0.3850  0.0006
0.350  0.3384  0.0005
0.450  0.2985  0.0005
0.550  0.2476  0.0004
0.650  0.2055  0.0004
0.750  0.1670  0.0003
0.850  0.1259  0.0003
0.950  0.0925  0.0002
1.050  0.0640  0.0002
1.150  0.0408  0.0001
1.250  0.0261  0.0001
1.350  0.0139  0.0001
1.450  0.0063  0.0000
1.550  0.0014  0.0000
1.650 -0.0002 -0.0000
1.750 -0.0001 -0.0000
