# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.325838 -----------------
#dely    BF    dB     BFVar
0.050  0.5738  0.0003  0.0043
0.150  0.5249  0.0003  0.0045
0.250  0.4664  0.0003  0.0036
0.350  0.4049  0.0002  0.0042
0.450  0.3404  0.0002  0.0047
0.550  0.2754  0.0002  0.0049
0.650  0.2146  0.0001  0.0046
0.750  0.1607  0.0001  0.0038
0.850  0.1168  0.0001  0.0028
0.950  0.0807  0.0001  0.0015
1.050  0.0505  0.0000  0.0028
1.150  0.0299  0.0000  0.0025
1.250  0.0160  0.0000  0.0014
1.350  0.0062  0.0000  0.0008
1.450  0.0010  0.0000  0.0006
1.550 -0.0015 -0.0000  0.0009
1.650 -0.0015 -0.0000  0.0005
1.750 -0.0008 -0.0000  0.0002
