           0.05         0.1458         0.0396         0.1598         0.1206         0.0865         0.1246         0.1415         0.0782         0.1088         0.1442         0.1567         0.0875         0.1522           0.15         0.1537         0.1456         0.1103         0.1319          0.134         0.1191
           0.15          0.104         0.0724         0.1702         0.0945         0.0821         0.1359         0.1076         0.0617         0.1049         0.1282         0.1099         0.0946         0.1569         0.1166          0.158         0.1136         0.1311         0.0843         0.1035         0.1147
           0.25          0.096         0.0799         0.1388         0.0856         0.0579         0.1108         0.1158         0.0681         0.0671         0.1187         0.0982         0.1272         0.1287         0.1113         0.1185         0.0886         0.0911         0.0613         0.1115         0.1402
           0.35         0.1041         0.0714          0.126         0.0693         0.0537         0.0997         0.0617         0.0839         0.0854         0.0956         0.0767         0.1224         0.0979          0.101         0.1017          0.103         0.0859         0.0736         0.0865         0.0698
           0.45          0.077         0.0492         0.1387         0.1053          0.059         0.0822         0.0714         0.0476         0.0954         0.1092           0.07         0.0722         0.0516         0.0653         0.0632         0.0933         0.0834          0.078         0.0611         0.0491
           0.55         0.0306          0.079         0.0681         0.0402         0.0656         0.0721         0.0858         0.0619         0.0462         0.0769          0.039         0.0496         0.0218         0.0637         0.0491          0.049          0.044         0.0673         0.0864         0.0797
           0.65         0.0594         0.0617         0.0442         0.0475          0.026         0.0652         0.0333         0.0494         0.0417         0.0743         0.0502         0.0333         0.0542         0.0541         0.0816         0.0414         0.0426         0.0533         0.0622          0.038
           0.75         0.0153         0.0313         0.0251         0.0295         0.0383          0.037           0.02         0.0284         0.0334          0.053         0.0402          0.027         0.0567         0.0457          0.027         0.0294         0.0234         0.0439          0.041          0.049
           0.85         0.0356         0.0286         0.0307         0.0354         0.0125         0.0298         0.0093         0.0478         0.0296         0.0034         0.0331         0.0241         0.0295         0.0578         0.0398         0.0083         0.0365         0.0178         0.0263         0.0275
           0.95         0.0189         0.0312         0.0207         0.0189         0.0122          0.021         0.0118          0.043         0.0225         0.0064          0.027         0.0227         0.0165         0.0153         0.0395         0.0347         0.0207         0.0303         0.0214         0.0145
           1.05         0.0199         0.0097         0.0041         0.0211         0.0079         0.0231         0.0086         0.0122         0.0142         0.0118         0.0147         0.0084          0.012         0.0216         0.0117         0.0117         0.0059         0.0296         0.0215         0.0157
           1.15         0.0125         0.0081         0.0037         0.0144         0.0131         0.0134         0.0146         0.0139         0.0031          0.015         0.0023         0.0192         0.0047         0.0127         0.0014         0.0229          0.026         0.0081           0.01         0.0056
           1.25         0.0057         0.0046         0.0054         0.0096         0.0027        -0.0002         0.0075         0.0035        -0.0052         0.0086         0.0027         0.0054         0.0019        -0.0028         0.0062          0.008         0.0093         0.0133             -0        -0.0048
           1.35        -0.0048         0.0008         0.0057         0.0025         0.0028          0.001         0.0041         0.0024        -0.0029         0.0001        -0.0004         0.0039         0.0029          0.002         0.0049          0.002         0.0025         0.0055         0.0034        -0.0007
           1.45        -0.0039         0.0016        -0.0026         0.0001         0.0006        -0.0004         0.0013         0.0014        -0.0038         0.0008         -0.002         0.0028              0         0.0006         0.0034        -0.0008         0.0015        -0.0008         0.0006        -0.0005
           1.55         0.0014              0         0.0011              0         0.0017              0              0         0.0008              0          0.001              0              0              0         0.0007              0         -0.001              0         0.0011              0        -0.0009
           1.65              0              0         0.0007              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
