# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0910157 -----------------
#dely    BF    dB     BFVar
0.050  0.1045  0.0004  0.0021
0.150  0.1065  0.0004  0.0023
0.250  0.1050  0.0004  0.0024
0.350  0.1027  0.0004  0.0021
0.450  0.0981  0.0005  0.0025
0.550  0.0901  0.0004  0.0029
0.650  0.0802  0.0004  0.0018
0.750  0.0676  0.0004  0.0012
0.850  0.0550  0.0004  0.0017
0.950  0.0395  0.0003  0.0021
1.050  0.0283  0.0002  0.0013
1.150  0.0173  0.0002  0.0010
1.250  0.0093  0.0001  0.0004
1.350  0.0042  0.0001  0.0003
1.450  0.0015  0.0000  0.0001
1.550  0.0004  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
