# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.0977, SIGMA_HAD=0.425029
# NSAMPLE=10000000, Tblast=83.6015, UPERPblast(x,y)=(0.7462,0.7462)
# SOVERUD=0.7722, QUARK_ENTROPY_RATIO=0.1728, BARYON_FUDGE=0.646
# ------- normalization=0.00564785 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0136  0.0000  0.0014  0.0050  0.0071
0.150  0.0117  0.0000  0.0012  0.0046  0.0060
0.250  0.0101  0.0000  0.0017  0.0044  0.0040
0.350  0.0069  0.0000  0.0017  0.0039  0.0014
0.450  0.0031  0.0000  0.0008  0.0029 -0.0007
0.550  0.0023  0.0000  0.0007  0.0024 -0.0008
0.650  0.0022  0.0000  0.0009  0.0017 -0.0004
0.750  0.0017  0.0000  0.0006  0.0013 -0.0002
0.850  0.0016  0.0000  0.0007  0.0009  0.0000
0.950  0.0012  0.0000  0.0004  0.0005  0.0002
1.050  0.0009  0.0000  0.0003  0.0004  0.0003
1.150  0.0005  0.0000  0.0001  0.0002  0.0001
1.250  0.0004  0.0000  0.0002  0.0001  0.0001
1.350  0.0002  0.0000  0.0001  0.0000  0.0000
1.450  0.0001  0.0000  0.0000  0.0000 -0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
