# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.068677 -----------------
#dely    BF    dB     BFVar
0.050  0.0373  0.0004  0.0128
0.150  0.0523  0.0006  0.0056
0.250  0.0722  0.0009  0.0071
0.350  0.0821  0.0011  0.0069
0.450  0.0882  0.0012  0.0048
0.550  0.0917  0.0014  0.0047
0.650  0.0837  0.0015  0.0056
0.750  0.0640  0.0013  0.0056
0.850  0.0466  0.0011  0.0045
0.950  0.0330  0.0009  0.0061
1.050  0.0210  0.0007  0.0035
1.150  0.0092  0.0004  0.0013
1.250  0.0037  0.0002  0.0007
1.350  0.0014  0.0001  0.0004
1.450  0.0002  0.0000  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
