# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.236935 -----------------
#dely    BF
0.050  0.3374  0.0025
0.150  0.3149  0.0024
0.250  0.2959  0.0024
0.350  0.2759  0.0023
0.450  0.2168  0.0020
0.550  0.1931  0.0019
0.650  0.1889  0.0020
0.750  0.1416  0.0016
0.850  0.1170  0.0015
0.950  0.0867  0.0013
1.050  0.0699  0.0011
1.150  0.0465  0.0009
1.250  0.0413  0.0009
1.350  0.0210  0.0006
1.450  0.0135  0.0005
1.550  0.0071  0.0003
1.650  0.0020  0.0002
1.750 -0.0000 -0.0000
