# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0361223 -----------------
#dely    BF    dB     BFVar
0.050  0.0691  0.0004  0.0040
0.150  0.0626  0.0004  0.0041
0.250  0.0565  0.0003  0.0024
0.350  0.0446  0.0003  0.0027
0.450  0.0357  0.0003  0.0013
0.550  0.0264  0.0002  0.0014
0.650  0.0216  0.0002  0.0017
0.750  0.0151  0.0002  0.0012
0.850  0.0110  0.0002  0.0013
0.950  0.0079  0.0001  0.0012
1.050  0.0053  0.0001  0.0010
1.150  0.0030  0.0001  0.0012
1.250  0.0019  0.0001  0.0004
1.350  0.0003  0.0000  0.0002
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
