# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.124632 -----------------
#dely    BF
0.050 -0.4866 -0.0027
0.150 -0.4324 -0.0025
0.250 -0.3527 -0.0021
0.350 -0.2648 -0.0017
0.450 -0.1391 -0.0010
0.550 -0.1332 -0.0010
0.650 -0.0521 -0.0004
0.750  0.0334  0.0003
0.850  0.0425  0.0005
0.950  0.0989  0.0012
1.050  0.0871  0.0012
1.150  0.0943  0.0015
1.250  0.0435  0.0008
1.350  0.0762  0.0017
1.450  0.0692  0.0019
1.550  0.0443  0.0014
1.650  0.0218  0.0010
1.750  0.0035  0.0003
