           0.05         0.0149         0.0305         0.0266         0.0265         0.0231         0.0136         0.0058          0.032         0.0482         0.0108         0.0385         0.0118         0.0308          0.006         0.0256         0.0103         0.0372         0.0301          0.039         0.0186
           0.15         0.0266         0.0313         0.0187        -0.0046         0.0143         0.0159         0.0173         0.0262         0.0182         0.0118         0.0345         0.0235         0.0478         0.0058         0.0343         0.0293         0.0383         0.0343         0.0262         0.0231
           0.25         0.0189         0.0123          0.008         0.0243         0.0225         0.0243         0.0197         0.0213          0.019         0.0022         0.0197         0.0231         0.0091         0.0139         0.0337         0.0107         0.0314         0.0178         0.0349         0.0091
           0.35         0.0114         0.0184         0.0362         0.0227         0.0149         0.0143         0.0056         0.0226         0.0243         0.0066         0.0297         0.0333         0.0165         0.0188         0.0255         0.0202         0.0002         0.0163         0.0082          0.033
           0.45         0.0058         0.0015         0.0065         0.0009         0.0147         0.0053        -0.0012         0.0079         0.0026        -0.0018         0.0109         0.0073         0.0038         0.0028         0.0193          0.007         0.0103         0.0182         0.0199         0.0234
           0.55        -0.0011         0.0109         0.0039        -0.0007         0.0051         0.0083         0.0055          0.016        -0.0061         0.0097         0.0138         0.0021         0.0094         0.0183        -0.0098        -0.0014         0.0123         0.0046         0.0082         0.0049
           0.65         0.0014        -0.0083         0.0087         0.0002         0.0044        -0.0071         0.0025         0.0002        -0.0065         0.0072        -0.0026        -0.0023          0.001          0.004        -0.0009         0.0092         0.0047         0.0169         0.0022        -0.0009
           0.75          0.001         0.0007        -0.0021         0.0084         0.0068         0.0077         0.0155         0.0057         0.0003         0.0074        -0.0001        -0.0034         0.0027         0.0007         0.0029         0.0032         0.0055         0.0047          0.015         0.0111
           0.85        -0.0004          0.006         0.0062          0.004          0.002         0.0071        -0.0006        -0.0054         0.0007        -0.0003        -0.0014          0.007         0.0034        -0.0045         0.0033         0.0049        -0.0013         0.0048        -0.0028        -0.0027
           0.95        -0.0036         0.0005        -0.0002         0.0002         0.0044         0.0005        -0.0027        -0.0076         0.0004          0.003         0.0005        -0.0046        -0.0044         0.0003        -0.0032         0.0018        -0.0028         0.0034         0.0076        -0.0006
           1.05         0.0008         0.0019         0.0007        -0.0009         0.0064         0.0002        -0.0011         0.0005        -0.0006         0.0044        -0.0033         0.0033        -0.0012              0        -0.0013        -0.0018        -0.0003         0.0045         0.0055         0.0007
           1.15         0.0005        -0.0012        -0.0011        -0.0022          0.001        -0.0013         0.0013        -0.0006        -0.0016         0.0001         0.0004        -0.0036        -0.0025         0.0038             -0         0.0005         0.0024        -0.0029        -0.0014        -0.0027
           1.25        -0.0004         0.0015        -0.0009         0.0018        -0.0008         0.0001         0.0019         0.0006         0.0014        -0.0025        -0.0001             -0         0.0003         0.0018          0.001         0.0009         0.0062        -0.0025        -0.0007         0.0006
           1.35         0.0003              0        -0.0037              0        -0.0002         0.0011        -0.0003         0.0004         0.0001         0.0011              0         0.0003         0.0012         0.0012         0.0009              0        -0.0019         0.0004              0        -0.0004
           1.45         0.0002              0              0              0              0         0.0006              0              0              0              0              0              0              0        -0.0001         0.0001              0         0.0008              0        -0.0003              0
           1.55              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
