  0.500   2.162e-05   2.164e-05   2.160e-05   2.161e-05
  1.500   2.140e-05   2.159e-05   2.123e-05   2.138e-05
  2.500   2.097e-05   2.149e-05   2.052e-05   2.092e-05
  3.500   2.035e-05   2.134e-05   1.950e-05   2.025e-05
  4.500   1.956e-05   2.114e-05   1.821e-05   1.939e-05
  5.500   1.862e-05   2.089e-05   1.673e-05   1.837e-05
  6.500   1.755e-05   2.060e-05   1.510e-05   1.721e-05
  7.500   1.640e-05   2.027e-05   1.341e-05   1.595e-05
  8.500   1.519e-05   1.989e-05   1.170e-05   1.462e-05
  9.500   1.394e-05   1.948e-05   1.004e-05   1.326e-05
 10.500   1.270e-05   1.903e-05   8.463e-06   1.190e-05
 11.500   1.148e-05   1.855e-05   7.017e-06   1.056e-05
 12.500   1.030e-05   1.804e-05   5.720e-06   9.269e-06
 13.500   9.186e-06   1.750e-05   4.584e-06   8.049e-06
 14.500   8.141e-06   1.694e-05   3.611e-06   6.914e-06
 15.500   7.174e-06   1.635e-05   2.797e-06   5.875e-06
 16.500   6.292e-06   1.575e-05   2.130e-06   4.939e-06
 17.500   5.495e-06   1.514e-05   1.594e-06   4.107e-06
 18.500   4.781e-06   1.452e-05   1.173e-06   3.378e-06
 19.500   4.147e-06   1.389e-05   8.490e-07   2.748e-06
 20.500   3.589e-06   1.326e-05   6.039e-07   2.212e-06
 21.500   3.099e-06   1.262e-05   4.223e-07   1.761e-06
 22.500   2.673e-06   1.199e-05   2.903e-07   1.387e-06
 23.500   2.303e-06   1.136e-05   1.962e-07   1.081e-06
 24.500   1.983e-06   1.075e-05   1.304e-07   8.327e-07
 25.500   1.708e-06   1.014e-05   8.516e-08   6.348e-07
 26.500   1.471e-06   9.540e-06   5.469e-08   4.787e-07
 27.500   1.267e-06   8.957e-06   3.453e-08   3.571e-07
 28.500   1.091e-06   8.391e-06   2.143e-08   2.635e-07
 29.500   9.408e-07   7.842e-06   1.308e-08   1.924e-07
 30.500   8.114e-07   7.312e-06   7.846e-09   1.389e-07
 31.500   7.001e-07   6.802e-06   4.627e-09   9.921e-08
 32.500   6.044e-07   6.312e-06   2.683e-09   7.010e-08
 33.500   5.219e-07   5.844e-06   1.529e-09   4.899e-08
 34.500   4.507e-07   5.399e-06   8.570e-10   3.387e-08
