Enter qualifer : 
bool AEQUALB true
double DELPT 5
double MA 139.57
double MB 139.57
int NEVENTSMAX 4000
int NMAX 200000
string OSCARfilename /Users/scottepratt/data/bb/oscar.dat
double PHIMAX_DEG 360
double PHIMIN_DEG -360
double PT 600
double YMAX 10
double YMIN -10
____________ Calculating S for kt = 50 __________________
Opening /Users/pratt/data/bb/default/oscar.dat
OSCAR file read: 4000 events, na=41783, nb=41783
______ FINISHED CREATING MCLISTS ___________
bool XSYM 1 bool YSYM 1 bool ZSYM 1
int NXMAX 50 int NYMAX 50 int NZMAX 50
double DELX 1 double DELY 1 double DELZ 1
  0 | 4.309e-01 | 4.309e-01 | 4.309e-01 
  1 | 4.095e-01 | 4.109e-01 | 3.856e-01 
  2 | 3.822e-01 | 3.876e-01 | 3.338e-01 
  3 | 3.522e-01 | 3.608e-01 | 2.756e-01 
  4 | 3.233e-01 | 3.342e-01 | 2.208e-01 
  5 | 2.923e-01 | 3.086e-01 | 1.706e-01 
  6 | 2.645e-01 | 2.806e-01 | 1.278e-01 
  7 | 2.345e-01 | 2.530e-01 | 9.362e-02 
  8 | 2.061e-01 | 2.283e-01 | 6.833e-02 
  9 | 1.768e-01 | 2.013e-01 | 4.877e-02 
 10 | 1.531e-01 | 1.777e-01 | 3.453e-02 
 11 | 1.300e-01 | 1.558e-01 | 2.452e-02 
 12 | 1.088e-01 | 1.359e-01 | 1.632e-02 
 13 | 9.064e-02 | 1.178e-01 | 1.175e-02 
 14 | 7.455e-02 | 9.929e-02 | 7.907e-03 
 15 | 5.959e-02 | 8.451e-02 | 5.438e-03 
 16 | 4.745e-02 | 7.006e-02 | 3.686e-03 
 17 | 3.689e-02 | 5.954e-02 | 2.464e-03 
 18 | 2.785e-02 | 4.845e-02 | 1.903e-03 
 19 | 2.143e-02 | 3.846e-02 | 1.295e-03 
 20 | 1.675e-02 | 3.172e-02 | 8.815e-04 
 21 | 1.149e-02 | 2.554e-02 | 5.778e-04 
 22 | 8.649e-03 | 2.018e-02 | 4.001e-04 
 23 | 5.813e-03 | 1.564e-02 | 2.563e-04 
