  0.500   5.797e-01   5.801e-01   5.819e-01   5.821e-01
  1.500   5.629e-01   5.460e-01   5.760e-01   5.717e-01
  2.500   5.319e-01   4.850e-01   5.648e-01   5.520e-01
  3.500   4.911e-01   4.090e-01   5.491e-01   5.248e-01
  4.500   4.451e-01   3.299e-01   5.301e-01   4.921e-01
  5.500   3.978e-01   2.565e-01   5.087e-01   4.563e-01
  6.500   3.519e-01   1.931e-01   4.857e-01   4.190e-01
  7.500   3.085e-01   1.405e-01   4.615e-01   3.816e-01
  8.500   2.681e-01   9.777e-02   4.364e-01   3.448e-01
  9.500   2.310e-01   6.395e-02   4.106e-01   3.093e-01
 10.500   1.974e-01   3.861e-02   3.843e-01   2.754e-01
 11.500   1.677e-01   2.130e-02   3.578e-01   2.434e-01
 12.500   1.420e-01   1.088e-02   3.315e-01   2.135e-01
 13.500   1.200e-01   5.414e-03   3.057e-01   1.861e-01
 14.500   1.012e-01   2.727e-03   2.806e-01   1.612e-01
 15.500   8.517e-02   1.151e-03   2.562e-01   1.389e-01
 16.500   7.151e-02  -5.399e-05   2.328e-01   1.192e-01
 17.500   5.993e-02  -8.804e-04   2.103e-01   1.019e-01
 18.500   5.022e-02  -1.112e-03   1.890e-01   8.677e-02
 19.500   4.213e-02  -7.825e-04   1.688e-01   7.362e-02
 20.500   3.540e-02  -2.454e-04   1.501e-01   6.224e-02
 21.500   2.975e-02   8.369e-05   1.327e-01   5.246e-02
 22.500   2.496e-02   3.206e-05   1.168e-01   4.409e-02
 23.500   2.090e-02  -2.512e-04   1.024e-01   3.699e-02
 24.500   1.749e-02  -4.754e-04   8.929e-02   3.099e-02
 25.500   1.466e-02  -4.641e-04   7.748e-02   2.596e-02
 26.500   1.231e-02  -2.722e-04   6.691e-02   2.176e-02
 27.500   1.034e-02  -9.537e-05   5.752e-02   1.826e-02
 28.500   8.658e-03  -8.242e-05   4.928e-02   1.535e-02
 29.500   7.229e-03  -2.206e-04   4.211e-02   1.294e-02
 30.500   6.035e-03  -3.746e-04   3.591e-02   1.097e-02
 31.500   5.060e-03  -4.198e-04   3.056e-02   9.354e-03
 32.500   4.269e-03  -3.434e-04   2.592e-02   8.034e-03
 33.500   3.612e-03  -2.346e-04   2.186e-02   6.942e-03
