# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0325435 -----------------
#dely    BF
0.050 -0.0053 -0.0000
0.150 -0.0075 -0.0000
0.250 -0.0089 -0.0000
0.350 -0.0132 -0.0000
0.450 -0.0158 -0.0000
0.550 -0.0177 -0.0000
0.650 -0.0230 -0.0000
0.750 -0.0249 -0.0000
0.850 -0.0280 -0.0000
0.950 -0.0301 -0.0001
1.050 -0.0302 -0.0001
1.150 -0.0280 -0.0001
1.250 -0.0273 -0.0001
1.350 -0.0226 -0.0001
1.450 -0.0188 -0.0001
1.550 -0.0135 -0.0001
1.650 -0.0081 -0.0000
1.750 -0.0025 -0.0000
