# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0780333 -----------------
#dely    BF
0.050  0.1102  0.0054
0.150  0.1236  0.0059
0.250  0.1010  0.0054
0.350  0.0918  0.0053
0.450  0.0776  0.0047
0.550  0.0694  0.0042
0.650  0.0486  0.0037
0.750  0.0337  0.0029
0.850  0.0418  0.0035
0.950  0.0392  0.0039
1.050  0.0198  0.0022
1.150  0.0170  0.0026
1.250  0.0010  0.0002
1.350  0.0037  0.0012
1.450  0.0027  0.0009
1.550 -0.0007 -0.0004
1.650  0.0000  0.0000
1.750  0.0000  0.0000
