# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.109137 -----------------
#dely    BF
0.050 -0.1144 -0.0008
0.150 -0.0975 -0.0007
0.250 -0.0839 -0.0007
0.350 -0.0935 -0.0008
0.450 -0.0813 -0.0007
0.550 -0.0905 -0.0008
0.650 -0.0830 -0.0008
0.750 -0.0981 -0.0010
0.850 -0.0705 -0.0008
0.950 -0.0446 -0.0005
1.050 -0.0648 -0.0009
1.150 -0.0560 -0.0008
1.250 -0.0347 -0.0006
1.350 -0.0332 -0.0006
1.450 -0.0183 -0.0004
1.550 -0.0154 -0.0004
1.650 -0.0085 -0.0003
1.750 -0.0030 -0.0002
