# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.281697 -----------------
#dely    BF
0.050  0.4428  0.0028
0.150  0.4068  0.0026
0.250  0.3615  0.0024
0.350  0.3350  0.0024
0.450  0.2869  0.0022
0.550  0.2242  0.0019
0.650  0.1988  0.0018
0.750  0.1526  0.0015
0.850  0.1348  0.0014
0.950  0.0895  0.0011
1.050  0.0644  0.0009
1.150  0.0472  0.0007
1.250  0.0329  0.0006
1.350  0.0194  0.0004
1.450  0.0109  0.0003
1.550  0.0053  0.0002
1.650  0.0044  0.0002
1.750 -0.0002 -0.0000
