# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0486285 -----------------
#dely    BF    dB     BFVar
0.050  0.0445  0.0005  0.0057
0.150  0.0420  0.0005  0.0035
0.250  0.0483  0.0006  0.0069
0.350  0.0525  0.0007  0.0050
0.450  0.0561  0.0008  0.0033
0.550  0.0568  0.0009  0.0070
0.650  0.0504  0.0009  0.0041
0.750  0.0445  0.0009  0.0030
0.850  0.0327  0.0008  0.0037
0.950  0.0258  0.0007  0.0030
1.050  0.0173  0.0006  0.0017
1.150  0.0092  0.0004  0.0011
1.250  0.0043  0.0003  0.0005
1.350  0.0014  0.0001  0.0004
1.450  0.0005  0.0001  0.0003
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
