# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.239386 -----------------
#dely    BF    dB     BFVar
0.050  0.3068  0.0002  0.0033
0.150  0.2848  0.0001  0.0019
0.250  0.2651  0.0001  0.0038
0.350  0.2404  0.0001  0.0030
0.450  0.2197  0.0001  0.0033
0.550  0.1966  0.0001  0.0026
0.650  0.1727  0.0001  0.0017
0.750  0.1512  0.0001  0.0031
0.850  0.1288  0.0001  0.0016
0.950  0.1076  0.0001  0.0020
1.050  0.0883  0.0001  0.0015
1.150  0.0698  0.0001  0.0010
1.250  0.0556  0.0001  0.0013
1.350  0.0421  0.0001  0.0010
1.450  0.0300  0.0001  0.0008
1.550  0.0202  0.0000  0.0005
1.650  0.0110  0.0000  0.0006
1.750  0.0034  0.0000  0.0004
