# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0789687 -----------------
#dely    BF    dB     BFVar
0.050  0.1880  0.0006  0.0045
0.150  0.1722  0.0006  0.0049
0.250  0.1377  0.0005  0.0036
0.350  0.1075  0.0004  0.0042
0.450  0.0725  0.0003  0.0037
0.550  0.0477  0.0002  0.0021
0.650  0.0276  0.0001  0.0016
0.750  0.0160  0.0001  0.0024
0.850  0.0085  0.0001  0.0022
0.950  0.0049  0.0000  0.0012
1.050  0.0030  0.0000  0.0005
1.150  0.0018  0.0000  0.0005
1.250  0.0012  0.0000  0.0005
1.350  0.0008  0.0000  0.0003
1.450  0.0003  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
