# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.123544 -----------------
#dely    BF    dB     BFVar
0.050  0.1191  0.0001  0.0022
0.150  0.1130  0.0001  0.0017
0.250  0.1074  0.0001  0.0022
0.350  0.1046  0.0001  0.0016
0.450  0.1027  0.0001  0.0025
0.550  0.0982  0.0001  0.0024
0.650  0.0927  0.0001  0.0015
0.750  0.0868  0.0001  0.0018
0.850  0.0814  0.0001  0.0015
0.950  0.0718  0.0001  0.0025
1.050  0.0635  0.0001  0.0012
1.150  0.0537  0.0001  0.0019
1.250  0.0453  0.0001  0.0016
1.350  0.0364  0.0001  0.0013
1.450  0.0268  0.0000  0.0007
1.550  0.0183  0.0000  0.0008
1.650  0.0104  0.0000  0.0006
1.750  0.0033  0.0000  0.0007
