# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.190127 -----------------
#dely    BF    dB     BFVar
0.050  0.2544  0.0002  0.0025
0.150  0.2394  0.0002  0.0017
0.250  0.2209  0.0002  0.0031
0.350  0.2033  0.0001  0.0019
0.450  0.1851  0.0001  0.0034
0.550  0.1635  0.0001  0.0010
0.650  0.1422  0.0001  0.0017
0.750  0.1210  0.0001  0.0015
0.850  0.0991  0.0001  0.0012
0.950  0.0798  0.0001  0.0014
1.050  0.0618  0.0001  0.0007
1.150  0.0473  0.0001  0.0005
1.250  0.0340  0.0001  0.0004
1.350  0.0237  0.0000  0.0005
1.450  0.0148  0.0000  0.0004
1.550  0.0080  0.0000  0.0006
1.650  0.0027  0.0000  0.0002
1.750  0.0002  0.0000  0.0000
