# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.304949 -----------------
#dely    BF    dB     BFVar
0.050  0.5444  0.0002  0.0047
0.150  0.4959  0.0002  0.0072
0.250  0.4369  0.0002  0.0032
0.350  0.3709  0.0002  0.0034
0.450  0.3084  0.0002  0.0053
0.550  0.2473  0.0001  0.0026
0.650  0.1905  0.0001  0.0034
0.750  0.1463  0.0001  0.0025
0.850  0.1069  0.0001  0.0016
0.950  0.0759  0.0001  0.0029
1.050  0.0515  0.0000  0.0011
1.150  0.0333  0.0000  0.0013
1.250  0.0207  0.0000  0.0010
1.350  0.0117  0.0000  0.0012
1.450  0.0058  0.0000  0.0004
1.550  0.0024  0.0000  0.0004
1.650  0.0006  0.0000  0.0002
1.750 -0.0000 -0.0000  0.0001
