# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.132517 -----------------
#dely    BF    dB     BFVar
0.050  0.2277  0.0008  0.0042
0.150  0.2144  0.0007  0.0041
0.250  0.1895  0.0007  0.0048
0.350  0.1626  0.0006  0.0047
0.450  0.1346  0.0006  0.0046
0.550  0.1087  0.0005  0.0021
0.650  0.0845  0.0004  0.0024
0.750  0.0654  0.0004  0.0023
0.850  0.0492  0.0003  0.0012
0.950  0.0354  0.0003  0.0013
1.050  0.0243  0.0002  0.0010
1.150  0.0150  0.0002  0.0010
1.250  0.0088  0.0001  0.0005
1.350  0.0037  0.0001  0.0004
1.450  0.0014  0.0000  0.0001
1.550  0.0003  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
