# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.324916 -----------------
#dely    BF    dB     BFVar
0.050  0.4383  0.0002  0.0048
0.150  0.4141  0.0002  0.0031
0.250  0.3796  0.0002  0.0046
0.350  0.3474  0.0002  0.0040
0.450  0.3116  0.0002  0.0055
0.550  0.2778  0.0002  0.0041
0.650  0.2428  0.0001  0.0022
0.750  0.2045  0.0001  0.0030
0.850  0.1707  0.0001  0.0035
0.950  0.1375  0.0001  0.0023
1.050  0.1063  0.0001  0.0016
1.150  0.0790  0.0001  0.0018
1.250  0.0573  0.0001  0.0016
1.350  0.0385  0.0001  0.0012
1.450  0.0235  0.0000  0.0008
1.550  0.0131  0.0000  0.0004
1.650  0.0057  0.0000  0.0022
1.750  0.0015  0.0000  0.0002
