# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.232252 -----------------
#dely    BF
0.050  0.3448  0.0026
0.150  0.3300  0.0026
0.250  0.2979  0.0024
0.350  0.2608  0.0023
0.450  0.2309  0.0022
0.550  0.2052  0.0021
0.650  0.1820  0.0020
0.750  0.1166  0.0014
0.850  0.1064  0.0015
0.950  0.0787  0.0012
1.050  0.0615  0.0011
1.150  0.0489  0.0010
1.250  0.0288  0.0007
1.350  0.0153  0.0004
1.450  0.0081  0.0003
1.550  0.0056  0.0003
1.650  0.0010  0.0001
1.750 -0.0000 -0.0000
