# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0809561 -----------------
#dely    BF
0.050  0.1321  0.0061
0.150  0.1140  0.0051
0.250  0.1091  0.0052
0.350  0.1122  0.0056
0.450  0.0829  0.0045
0.550  0.0619  0.0037
0.650  0.0622  0.0040
0.750  0.0457  0.0036
0.850  0.0318  0.0024
0.950  0.0279  0.0027
1.050  0.0106  0.0012
1.150  0.0116  0.0015
1.250  0.0066  0.0012
1.350 -0.0004 -0.0001
1.450  0.0013  0.0004
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
