# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.103538 -----------------
#dely    BF    dB     BFVar
0.050  0.1662  0.0006  0.0028
0.150  0.1606  0.0006  0.0036
0.250  0.1440  0.0006  0.0028
0.350  0.1271  0.0005  0.0039
0.450  0.1079  0.0005  0.0037
0.550  0.0915  0.0004  0.0121
0.650  0.0733  0.0004  0.0024
0.750  0.0581  0.0003  0.0017
0.850  0.0411  0.0003  0.0019
0.950  0.0286  0.0002  0.0011
1.050  0.0188  0.0002  0.0010
1.150  0.0109  0.0001  0.0026
1.250  0.0052  0.0001  0.0007
1.350  0.0017  0.0000  0.0002
1.450  0.0004  0.0000  0.0001
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
