# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0136298 -----------------
#dely    BF
0.050 -0.0917 -0.0001
0.150 -0.0830 -0.0001
0.250 -0.0640 -0.0001
0.350 -0.0406 -0.0000
0.450 -0.0218 -0.0000
0.550  0.0016  0.0000
0.650  0.0199  0.0000
0.750  0.0372  0.0001
0.850  0.0457  0.0001
0.950  0.0538  0.0001
1.050  0.0530  0.0001
1.150  0.0557  0.0001
1.250  0.0509  0.0001
1.350  0.0415  0.0001
1.450  0.0338  0.0001
1.550  0.0251  0.0001
1.650  0.0142  0.0001
1.750  0.0051  0.0001
