# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0851793 -----------------
#dely    BF
0.050  0.1534  0.0071
0.150  0.1266  0.0060
0.250  0.1236  0.0059
0.350  0.1055  0.0056
0.450  0.0876  0.0051
0.550  0.0700  0.0044
0.650  0.0608  0.0040
0.750  0.0547  0.0041
0.850  0.0117  0.0009
0.950  0.0268  0.0027
1.050  0.0077  0.0010
1.150  0.0123  0.0017
1.250  0.0075  0.0015
1.350  0.0049  0.0012
1.450 -0.0012 -0.0005
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
