# ICODE=321, JCODE=-321
# SIGMA_QGP=1, SIGMA_HAD=0.2
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.175, BARYON_FUDGE=0.65
# ------- normalization=0.0636983 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0996  0.0001  0.0808  0.0133  0.0055
0.150  0.0947  0.0001  0.0773  0.0121  0.0052
0.250  0.0862  0.0001  0.0709  0.0106  0.0047
0.350  0.0764  0.0001  0.0637  0.0086  0.0041
0.450  0.0657  0.0001  0.0557  0.0065  0.0035
0.550  0.0549  0.0001  0.0474  0.0047  0.0029
0.650  0.0451  0.0001  0.0395  0.0033  0.0023
0.750  0.0357  0.0001  0.0319  0.0021  0.0017
0.850  0.0275  0.0001  0.0249  0.0013  0.0013
0.950  0.0202  0.0001  0.0186  0.0007  0.0009
1.050  0.0139  0.0001  0.0130  0.0004  0.0006
1.150  0.0088  0.0001  0.0084  0.0002  0.0003
1.250  0.0048  0.0000  0.0047  0.0001  0.0001
1.350  0.0024  0.0000  0.0023  0.0000  0.0000
1.450  0.0008  0.0000  0.0008  0.0000  0.0000
1.550  0.0001  0.0000  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
