# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0650423 -----------------
#dely    BF
0.050  0.1181  0.0052
0.150  0.0526  0.0024
0.250  0.1093  0.0052
0.350  0.0854  0.0044
0.450  0.0701  0.0039
0.550  0.0601  0.0034
0.650  0.0345  0.0022
0.750  0.0253  0.0019
0.850  0.0320  0.0025
0.950  0.0162  0.0014
1.050  0.0180  0.0018
1.150  0.0079  0.0011
1.250  0.0125  0.0021
1.350  0.0087  0.0017
1.450 -0.0003 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
