# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.170688 -----------------
#dely    BF    dB     BFVar
0.050  0.1841  0.0001  0.0030
0.150  0.1739  0.0001  0.0020
0.250  0.1666  0.0001  0.0030
0.350  0.1606  0.0001  0.0018
0.450  0.1526  0.0001  0.0026
0.550  0.1443  0.0001  0.0031
0.650  0.1317  0.0001  0.0015
0.750  0.1194  0.0001  0.0014
0.850  0.1060  0.0001  0.0018
0.950  0.0910  0.0001  0.0018
1.050  0.0763  0.0001  0.0014
1.150  0.0619  0.0001  0.0012
1.250  0.0482  0.0001  0.0014
1.350  0.0363  0.0001  0.0008
1.450  0.0254  0.0000  0.0008
1.550  0.0167  0.0000  0.0002
1.650  0.0091  0.0000  0.0004
1.750  0.0027  0.0000  0.0002
