# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.156118 -----------------
#dely    BF    dB     BFVar
0.050  0.1653  0.0001  0.0024
0.150  0.1587  0.0001  0.0029
0.250  0.1558  0.0001  0.0018
0.350  0.1505  0.0001  0.0027
0.450  0.1466  0.0001  0.0025
0.550  0.1395  0.0001  0.0023
0.650  0.1280  0.0001  0.0021
0.750  0.1156  0.0001  0.0015
0.850  0.0995  0.0001  0.0020
0.950  0.0843  0.0001  0.0014
1.050  0.0673  0.0001  0.0017
1.150  0.0529  0.0001  0.0009
1.250  0.0392  0.0001  0.0010
1.350  0.0275  0.0001  0.0006
1.450  0.0176  0.0000  0.0003
1.550  0.0095  0.0000  0.0003
1.650  0.0031  0.0000  0.0002
1.750  0.0002  0.0000  0.0000
