# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.318833 -----------------
#dely    BF    dB     BFVar
0.050  0.5598  0.0003  0.0040
0.150  0.5163  0.0003  0.0048
0.250  0.4588  0.0003  0.0032
0.350  0.3936  0.0003  0.0034
0.450  0.3266  0.0002  0.0041
0.550  0.2659  0.0002  0.0031
0.650  0.2060  0.0002  0.0030
0.750  0.1560  0.0001  0.0026
0.850  0.1131  0.0001  0.0018
0.950  0.0779  0.0001  0.0015
1.050  0.0514  0.0001  0.0013
1.150  0.0322  0.0000  0.0013
1.250  0.0182  0.0000  0.0008
1.350  0.0087  0.0000  0.0005
1.450  0.0034  0.0000  0.0003
1.550  0.0007  0.0000  0.0003
1.650 -0.0003 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
