# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.256962 -----------------
#dely    BF
0.050  0.4315  0.0012
0.150  0.4064  0.0012
0.250  0.3537  0.0011
0.350  0.3194  0.0010
0.450  0.2757  0.0009
0.550  0.2286  0.0008
0.650  0.1777  0.0007
0.750  0.1461  0.0006
0.850  0.0967  0.0004
0.950  0.0749  0.0004
1.050  0.0430  0.0002
1.150  0.0191  0.0001
1.250  0.0095  0.0001
1.350 -0.0010 -0.0000
1.450 -0.0035 -0.0000
1.550 -0.0052 -0.0001
1.650 -0.0026 -0.0001
1.750 -0.0004 -0.0000
