'uu_width','ud_width','us_width','ss_width'
0.603079, 1.27607, 1.46068, 1.4052
0.63747, 1.32268, 1.4558, 1.38661
0.63747, 1.32268, 1.4558, 1.38661
0.617095, 1.25953, 1.43947, 1.43154
0.564428, 1.29321, 1.36274, 1.39904
0.573115, 1.23584, 1.36316, 1.38418
0.622927, 1.24437, 1.3797, 1.40436
0.541409, 1.1921, 1.32405, 1.43016
0.608148, 1.14985, 1.26734, 1.47723
0.669466, 1.19055, 1.2381, 1.47742
0.608345, 1.09844, 1.32057, 1.42717
0.573149, 1.19815, 1.34347, 1.42445
0.645492, 1.13345, 1.38978, 1.38922
0.668781, 0.981737, 1.29828, 1.4277
0.668781, 0.981737, 1.29828, 1.4277
0.648595, 0.952027, 1.34142, 1.41741
0.684703, 1.01073, 1.27757, 1.40259
0.711605, 1.04286, 1.22048, 1.43714
0.711955, 0.989565, 1.16873, 1.49954
0.711955, 0.989565, 1.16873, 1.49954
0.599792, 1.08083, 1.20996, 1.39399
0.599792, 1.08083, 1.20996, 1.39399
0.599792, 1.08083, 1.20996, 1.39399
0.563938, 1.03358, 1.21837, 1.39147
0.577425, 1.0741, 1.27325, 1.35441
0.577425, 1.0741, 1.27325, 1.35441
0.631902, 0.949846, 1.26218, 1.38864
0.590391, 0.916234, 1.33616, 1.3327
0.686186, 0.905054, 1.35695, 1.32344
0.618535, 1.04207, 1.294, 1.27921
0.601128, 1.04547, 1.33946, 1.36026
0.641794, 0.960381, 1.36495, 1.4152
0.671817, 0.902505, 1.23692, 1.35124
0.66571, 0.892038, 1.19681, 1.45343
0.672452, 0.90843, 1.11519, 1.47236
0.610365, 0.917495, 1.06771, 1.45199
0.561702, 0.951535, 0.98891, 1.48407
0.561702, 0.951535, 0.98891, 1.48407
0.561702, 0.951535, 0.98891, 1.48407
0.561702, 0.951535, 0.98891, 1.48407
0.598301, 0.907191, 1.01876, 1.45258
0.660833, 0.994348, 1.12157, 1.49372
0.64371, 0.984421, 1.09253, 1.37639
0.614681, 0.908053, 1.09353, 1.41795
0.62969, 0.953402, 1.19921, 1.4064
0.685912, 1.00493, 1.26956, 1.40295
0.647227, 0.998814, 1.21447, 1.37641
0.537766, 0.989969, 1.23584, 1.38383
0.575056, 1.0022, 1.14623, 1.44883
0.575056, 1.0022, 1.14623, 1.44883
0.634333, 0.927152, 1.16425, 1.45498
0.604966, 0.928645, 1.18787, 1.37058
0.620057, 0.915162, 1.22588, 1.41197
0.623077, 0.973298, 1.29085, 1.45271
0.635483, 0.924958, 1.39898, 1.33638
0.643045, 1.01697, 1.44446, 1.32493
0.586613, 1.07611, 1.3927, 1.29509
0.638938, 1.17496, 1.42732, 1.33363
0.667991, 1.11698, 1.38773, 1.34973
0.616316, 1.24726, 1.43725, 1.34594
0.559409, 1.37231, 1.47679, 1.37571
0.689087, 1.41069, 1.48957, 1.41197
0.69605, 1.47217, 1.47058, 1.47216
0.657163, 1.49808, 1.46174, 1.43526
0.657163, 1.49808, 1.46174, 1.43526
0.63809, 1.49884, 1.43241, 1.42423
0.599697, 1.42687, 1.36889, 1.43343
0.595162, 1.40107, 1.39872, 1.48993
0.638483, 1.42271, 1.41679, 1.48539
0.638483, 1.42271, 1.41679, 1.48539
0.667177, 1.45832, 1.46416, 1.47623
0.699132, 1.43549, 1.49231, 1.47721
0.64194, 1.33844, 1.43016, 1.44986
0.639808, 1.2812, 1.4764, 1.44247
0.651599, 1.35061, 1.48202, 1.40646
0.651599, 1.35061, 1.48202, 1.40646
0.651599, 1.35061, 1.48202, 1.40646
0.616304, 1.32811, 1.39641, 1.43631
0.651271, 1.35834, 1.42087, 1.49186
0.651271, 1.35834, 1.42087, 1.49186
0.700401, 1.30967, 1.43179, 1.45356
0.618109, 1.3814, 1.32141, 1.46987
0.684796, 1.4005, 1.48846, 1.377
0.684796, 1.4005, 1.48846, 1.377
0.684796, 1.4005, 1.48846, 1.377
0.69728, 1.4662, 1.49883, 1.37957
0.622049, 1.43784, 1.40983, 1.37936
0.620272, 1.43301, 1.40714, 1.391
0.592582, 1.4738, 1.47903, 1.40307
0.597296, 1.34483, 1.3425, 1.40279
0.678421, 1.31792, 1.37521, 1.37541
0.558186, 1.23947, 1.44285, 1.38585
0.68261, 1.07917, 1.44629, 1.37761
0.647537, 1.03813, 1.33196, 1.36263
0.672245, 0.919482, 1.19182, 1.44261
0.687376, 0.953138, 1.20818, 1.49031
0.627308, 0.935236, 1.17658, 1.4619
0.65466, 0.932395, 1.22961, 1.47208
0.601122, 1.11231, 1.31509, 1.34647
0.699138, 1.03984, 1.29587, 1.26207
0.699138, 1.03984, 1.29587, 1.26207
0.617967, 1.12217, 1.40401, 1.30867
0.60336, 1.12872, 1.37881, 1.30625
0.716239, 1.00127, 1.45198, 1.28579
0.59679, 0.977267, 1.45572, 1.24264
0.582649, 0.998869, 1.42455, 1.35003
0.604195, 1.09659, 1.36592, 1.26281
0.621902, 1.03218, 1.41972, 1.27977
0.629771, 1.09072, 1.40379, 1.2591
0.49403, 1.03818, 1.38823, 1.27104
0.516036, 1.07433, 1.3662, 1.30929
0.60284, 1.06136, 1.39817, 1.22817
0.60284, 1.06136, 1.39817, 1.22817
0.589386, 1.08699, 1.46468, 1.16126
0.556745, 1.1476, 1.49549, 1.28428
0.565815, 1.08974, 1.3396, 1.35809
0.596412, 0.969268, 1.38408, 1.33716
0.619082, 1.02476, 1.3342, 1.33859
0.572395, 1.23265, 1.4426, 1.38462
0.58378, 1.2303, 1.3852, 1.30432
0.593421, 1.20897, 1.35384, 1.39168
0.575559, 1.30205, 1.42597, 1.346
0.581081, 1.29585, 1.47585, 1.26358
0.5824, 1.45574, 1.41708, 1.30288
0.50674, 1.38197, 1.36249, 1.44087
0.589699, 1.46653, 1.37109, 1.43374
0.641449, 1.36599, 1.39831, 1.34285
0.67585, 1.26943, 1.41147, 1.33836
0.642744, 1.2238, 1.45064, 1.30681
0.622143, 1.21659, 1.48322, 1.33434
0.622143, 1.21659, 1.48322, 1.33434
0.614689, 1.22859, 1.46431, 1.3404
0.641392, 1.06351, 1.32767, 1.34398
0.609338, 1.03716, 1.25769, 1.39977
0.616063, 0.977405, 1.37966, 1.35813
0.612993, 1.1533, 1.4053, 1.37732
0.643123, 1.2827, 1.44964, 1.37462
0.61818, 1.27339, 1.46, 1.37076
0.690438, 1.22387, 1.44533, 1.25932
0.661303, 1.34, 1.42938, 1.38376
0.627834, 1.23592, 1.31515, 1.41548
0.674251, 1.18528, 1.36627, 1.43848
0.664337, 1.13023, 1.3471, 1.40368
0.683733, 1.18923, 1.38116, 1.38412
0.673345, 1.1627, 1.46889, 1.35325
0.754447, 1.09565, 1.47869, 1.32121
0.770323, 1.17271, 1.41078, 1.36215
0.61049, 1.20194, 1.34408, 1.29307
0.602749, 1.2968, 1.3529, 1.45698
0.605239, 1.42362, 1.48908, 1.39774
0.646432, 1.34448, 1.45864, 1.43921
0.578505, 1.48964, 1.45684, 1.48086
0.652506, 1.47346, 1.4463, 1.49111
0.652506, 1.47346, 1.4463, 1.49111
0.652506, 1.47346, 1.4463, 1.49111
0.643099, 1.49047, 1.42844, 1.46814
0.607891, 1.39579, 1.48699, 1.37256
0.626102, 1.26028, 1.42391, 1.41128
0.695014, 1.16231, 1.42107, 1.45056
0.715048, 1.09936, 1.42859, 1.42707
0.67318, 1.18297, 1.42953, 1.4739
0.712634, 1.17646, 1.38919, 1.42521
0.644049, 1.065, 1.32028, 1.3263
0.570228, 1.22868, 1.39356, 1.37669
0.637558, 1.24667, 1.33091, 1.45968
0.630881, 1.31408, 1.36101, 1.48974
0.613774, 1.27078, 1.36179, 1.41108
0.611951, 1.21804, 1.3075, 1.41945
0.611951, 1.21804, 1.3075, 1.41945
0.591613, 1.20659, 1.40509, 1.41336
0.591613, 1.20659, 1.40509, 1.41336
0.658234, 1.19109, 1.34256, 1.37886
0.65274, 1.17741, 1.38172, 1.4192
0.61078, 1.42935, 1.32683, 1.487
0.61078, 1.42935, 1.32683, 1.487
0.594728, 1.40434, 1.33215, 1.42964
0.690662, 1.45824, 1.46714, 1.48748
0.690662, 1.45824, 1.46714, 1.48748
0.609987, 1.39304, 1.46893, 1.42582
0.609987, 1.39304, 1.46893, 1.42582
0.696166, 1.43581, 1.45945, 1.35838
0.720836, 1.4248, 1.49764, 1.48056
0.720836, 1.4248, 1.49764, 1.48056
0.577013, 1.48599, 1.37775, 1.46827
0.675764, 1.48764, 1.47958, 1.43391
0.703826, 1.40996, 1.48553, 1.41687
0.759119, 1.4904, 1.46599, 1.35609
0.759119, 1.4904, 1.46599, 1.35609
0.716533, 1.4567, 1.4867, 1.40431
0.563217, 1.43412, 1.46218, 1.40418
0.604922, 1.49477, 1.49112, 1.4495
0.714642, 1.37307, 1.38575, 1.40342
0.675777, 1.42747, 1.44157, 1.47024
0.570148, 1.49744, 1.44654, 1.49889
0.570148, 1.49744, 1.44654, 1.49889
0.570148, 1.49744, 1.44654, 1.49889
0.570148, 1.49744, 1.44654, 1.49889
0.688793, 1.36977, 1.44798, 1.38897
0.647133, 1.3929, 1.44349, 1.41635
0.591202, 1.33528, 1.47184, 1.36373
0.622895, 1.37837, 1.45778, 1.39987
0.556239, 1.42848, 1.49349, 1.45639
0.556239, 1.42848, 1.49349, 1.45639
0.637484, 1.40566, 1.48473, 1.49492
0.653211, 1.4195, 1.48811, 1.42695
0.653211, 1.4195, 1.48811, 1.42695
0.659423, 1.46893, 1.43425, 1.45976
0.659423, 1.46893, 1.43425, 1.45976
0.62778, 1.44607, 1.45507, 1.38257
0.623983, 1.44501, 1.32436, 1.48574
0.533361, 1.28376, 1.27836, 1.44705
0.50935, 1.28363, 1.28575, 1.38956
0.638907, 1.23762, 1.43421, 1.28028
0.698232, 1.29025, 1.48984, 1.44785
0.737265, 1.29098, 1.48584, 1.45012
0.590281, 1.29173, 1.43426, 1.37293
0.625326, 1.38086, 1.38679, 1.36662
0.628788, 1.41514, 1.46994, 1.46946
0.636528, 1.41568, 1.46824, 1.44705
0.623611, 1.46257, 1.43445, 1.4435
0.645085, 1.48903, 1.49164, 1.47585
0.682435, 1.42974, 1.4431, 1.41916
0.655761, 1.45919, 1.48034, 1.45141
0.62597, 1.44378, 1.49031, 1.49412
0.62597, 1.44378, 1.49031, 1.49412
0.62597, 1.44378, 1.49031, 1.49412
0.62597, 1.44378, 1.49031, 1.49412
0.613453, 1.41437, 1.40381, 1.47482
0.582356, 1.28433, 1.36433, 1.42211
0.627357, 1.32747, 1.34818, 1.44116
0.636746, 1.4488, 1.44517, 1.47834
0.636746, 1.4488, 1.44517, 1.47834
0.63861, 1.4923, 1.43681, 1.48472
0.63861, 1.4923, 1.43681, 1.48472
0.63861, 1.4923, 1.43681, 1.48472
0.67645, 1.46831, 1.44765, 1.43569
0.704586, 1.46459, 1.44993, 1.48265
0.704586, 1.46459, 1.44993, 1.48265
0.704586, 1.46459, 1.44993, 1.48265
0.662915, 1.4844, 1.39873, 1.46436
0.598342, 1.45292, 1.31835, 1.44754
0.584274, 1.38243, 1.37732, 1.42145
0.64929, 1.22844, 1.29768, 1.37218
0.731204, 1.15098, 1.35821, 1.45669
0.735669, 1.1779, 1.27926, 1.43501
0.696018, 1.17839, 1.35345, 1.42916
0.72728, 1.16326, 1.42239, 1.45574
0.641954, 1.13345, 1.41919, 1.46167
0.716644, 1.15198, 1.45796, 1.3884
0.599208, 1.10122, 1.36079, 1.33785
0.626664, 1.19534, 1.44816, 1.44076
0.609445, 1.26481, 1.41301, 1.43935
0.590687, 1.16445, 1.34214, 1.42444
0.616701, 1.34199, 1.43117, 1.33514
0.611799, 1.3727, 1.38644, 1.40643
0.616566, 1.40264, 1.43672, 1.363
0.580911, 1.41933, 1.4628, 1.34158
0.572641, 1.39193, 1.4511, 1.35079
0.635892, 1.42199, 1.49606, 1.32251
0.531924, 1.48105, 1.4288, 1.47789
0.531924, 1.48105, 1.4288, 1.47789
0.619597, 1.33676, 1.44502, 1.43799
0.617873, 1.30086, 1.47071, 1.44282
0.632124, 1.23818, 1.49549, 1.47758
0.638406, 1.14769, 1.47488, 1.41138
0.696851, 1.25572, 1.47511, 1.43735
0.675005, 1.25211, 1.39365, 1.3967
0.591308, 1.30076, 1.34912, 1.33884
0.604703, 1.32162, 1.34807, 1.43051
0.591895, 1.37943, 1.31603, 1.47928
0.602797, 1.46888, 1.43288, 1.42775
0.646689, 1.40986, 1.40943, 1.47305
0.640354, 1.45192, 1.33648, 1.42709
0.613411, 1.38571, 1.48645, 1.29895
0.54835, 1.35752, 1.49974, 1.39288
0.54835, 1.35752, 1.49974, 1.39288
0.579093, 1.39795, 1.43119, 1.32561
0.601465, 1.35386, 1.43582, 1.33908
0.655351, 1.32861, 1.38733, 1.3731
0.553192, 1.3645, 1.40159, 1.47798
0.598192, 1.29043, 1.36564, 1.40377
0.734491, 1.20238, 1.28185, 1.45823
0.732702, 1.30733, 1.3037, 1.46718
0.671495, 1.32259, 1.35524, 1.48512
0.682265, 1.32573, 1.38696, 1.49369
0.628038, 1.3007, 1.34837, 1.48209
0.628038, 1.3007, 1.34837, 1.48209
0.562798, 1.28399, 1.23328, 1.49714
0.562798, 1.28399, 1.23328, 1.49714
0.562798, 1.28399, 1.23328, 1.49714
0.595232, 1.20826, 1.26934, 1.45501
0.584247, 1.12914, 1.21712, 1.49606
0.547931, 1.15953, 1.22349, 1.4605
0.56534, 1.13214, 1.28433, 1.47701
0.56534, 1.13214, 1.28433, 1.47701
0.539475, 1.18953, 1.34257, 1.48206
0.578594, 1.16628, 1.37672, 1.43151
0.687623, 1.18411, 1.49559, 1.36595
0.641889, 1.22101, 1.48476, 1.39577
0.697047, 1.26385, 1.44455, 1.36728
0.634713, 1.30459, 1.42946, 1.45659
0.588603, 1.30569, 1.33694, 1.46373
0.674942, 1.27437, 1.25164, 1.49825
0.640013, 1.31511, 1.22302, 1.4553
0.554655, 1.34496, 1.38119, 1.41563
0.626062, 1.24648, 1.37026, 1.46272
0.656113, 1.27073, 1.271, 1.4983
0.656113, 1.27073, 1.271, 1.4983
0.629416, 1.26445, 1.35551, 1.48493
0.569921, 1.33927, 1.29458, 1.47805
0.600584, 1.28296, 1.36201, 1.44521
0.565034, 1.21396, 1.34242, 1.40309
0.634167, 1.24606, 1.34219, 1.39569
0.630969, 1.20272, 1.47064, 1.36198
0.618427, 1.19238, 1.47526, 1.31826
0.618427, 1.19238, 1.47526, 1.31826
0.609135, 1.34634, 1.49962, 1.44531
0.628268, 1.31744, 1.43934, 1.31636
0.628268, 1.31744, 1.43934, 1.31636
0.572391, 1.27266, 1.46071, 1.31351
0.645607, 1.31649, 1.49376, 1.3243
0.645607, 1.31649, 1.49376, 1.3243
0.645607, 1.31649, 1.49376, 1.3243
0.613402, 1.33821, 1.46757, 1.41098
0.553613, 1.23493, 1.4369, 1.40384
0.643201, 1.19931, 1.3988, 1.46687
0.658836, 1.20532, 1.38032, 1.42173
0.626113, 1.13194, 1.40391, 1.38865
0.62249, 1.14419, 1.26004, 1.37889
0.59364, 1.06566, 1.23606, 1.42175
0.66613, 1.03425, 1.24525, 1.43563
0.654082, 1.04357, 1.24458, 1.48154
0.549141, 1.11668, 1.23186, 1.48963
0.592719, 1.11374, 1.23593, 1.41384
0.592719, 1.11374, 1.23593, 1.41384
0.633373, 1.31117, 1.46827, 1.45108
0.588464, 1.39227, 1.47226, 1.4228
0.57118, 1.27625, 1.25301, 1.45445
0.639535, 1.34735, 1.28709, 1.46873
0.610174, 1.39289, 1.30174, 1.49711
0.672936, 1.40628, 1.35701, 1.46325
0.72866, 1.27785, 1.4092, 1.40293
0.6983, 1.22059, 1.39353, 1.49481
0.738934, 1.2223, 1.44966, 1.48785
0.795298, 1.15224, 1.43281, 1.48645
0.754615, 1.19308, 1.46152, 1.48463
0.644653, 1.23737, 1.42927, 1.48352
0.63012, 1.15023, 1.2012, 1.44412
0.539247, 1.25641, 1.27795, 1.44778
0.536939, 1.29584, 1.32953, 1.44479
0.564264, 1.29419, 1.43963, 1.37756
0.535505, 1.28361, 1.48181, 1.36964
0.562904, 1.19783, 1.4179, 1.37717
0.642006, 1.18621, 1.3047, 1.39945
0.622537, 1.26374, 1.40051, 1.43302
0.633014, 1.31097, 1.46604, 1.37982
0.635835, 1.24715, 1.47229, 1.34933
0.635835, 1.24715, 1.47229, 1.34933
0.646078, 1.22938, 1.451, 1.29826
0.633133, 1.32439, 1.47237, 1.41198
0.639189, 1.39972, 1.40453, 1.39957
0.652444, 1.30792, 1.45772, 1.46963
0.621824, 1.32868, 1.48928, 1.42573
0.611764, 1.43556, 1.41773, 1.41875
0.655388, 1.47537, 1.42257, 1.39528
0.592948, 1.46198, 1.44909, 1.36457
0.586172, 1.48202, 1.40334, 1.46161
0.594564, 1.37926, 1.44534, 1.47343
0.636529, 1.42431, 1.47291, 1.45109
0.636529, 1.42431, 1.47291, 1.45109
0.623129, 1.35073, 1.43631, 1.46481
0.59346, 1.1299, 1.39857, 1.39728
0.587153, 1.0981, 1.27252, 1.37823
0.58385, 1.06816, 1.19047, 1.40189
0.598076, 0.891561, 1.10253, 1.40547
0.583642, 0.971119, 1.10339, 1.41945
0.53946, 0.931847, 1.07325, 1.48211
0.53946, 0.931847, 1.07325, 1.48211
0.557698, 1.15342, 1.19891, 1.44374
0.583686, 1.15505, 1.22034, 1.45557
0.583577, 1.07227, 1.19477, 1.47006
0.632251, 0.949545, 1.18617, 1.37657
0.666677, 0.830012, 1.3191, 1.35349
0.613102, 0.775642, 1.25117, 1.34072
0.736248, 0.731111, 1.26924, 1.36673
0.645046, 0.768562, 1.15682, 1.40239
0.545939, 0.773571, 1.05158, 1.49804
0.588349, 0.717997, 0.967962, 1.45757
0.629025, 0.67407, 1.00315, 1.46785
0.695575, 0.579034, 1.00617, 1.47271
0.663131, 0.779956, 0.972687, 1.46279
0.662054, 0.776497, 0.98641, 1.45011
0.624579, 0.750364, 0.982692, 1.44849
0.519889, 0.830467, 0.992473, 1.45908
0.645861, 0.894379, 0.998676, 1.47212
0.613497, 0.960465, 1.04612, 1.46352
0.585922, 0.912917, 1.07558, 1.40354
0.627988, 0.925985, 1.00857, 1.47783
0.641759, 0.890129, 1.15166, 1.42841
0.571136, 0.999075, 1.06565, 1.41953
0.565572, 1.12095, 1.13325, 1.44413
0.525047, 1.2273, 1.10542, 1.49921
0.525047, 1.2273, 1.10542, 1.49921
0.525047, 1.2273, 1.10542, 1.49921
0.525047, 1.2273, 1.10542, 1.49921
0.525047, 1.2273, 1.10542, 1.49921
0.543575, 1.30824, 1.26686, 1.47342
0.576833, 1.28048, 1.22625, 1.49328
0.597523, 1.24292, 1.40661, 1.33868
0.628628, 1.18115, 1.30702, 1.45849
0.599273, 1.14729, 1.29186, 1.34839
0.548355, 1.27266, 1.41289, 1.33241
0.620381, 1.29678, 1.47885, 1.29267
0.641277, 1.35169, 1.4525, 1.37307
0.620903, 1.4111, 1.48564, 1.43209
0.669988, 1.48082, 1.46649, 1.47947
0.694991, 1.49175, 1.4942, 1.44676
0.635027, 1.37339, 1.49216, 1.3761
0.635027, 1.37339, 1.49216, 1.3761
0.658367, 1.33344, 1.45436, 1.40245
0.663661, 1.2222, 1.343, 1.4066
0.56701, 1.13293, 1.42504, 1.28461
0.599597, 1.05896, 1.37096, 1.34694
0.54336, 1.34987, 1.42317, 1.34595
0.623623, 1.19546, 1.4799, 1.34318
0.627648, 1.2669, 1.43771, 1.42957
0.588335, 1.30064, 1.3799, 1.33848
0.56585, 1.28103, 1.39387, 1.40538
0.564998, 1.45294, 1.4565, 1.4885
0.628403, 1.4669, 1.46595, 1.47327
0.580534, 1.48225, 1.38229, 1.4857
0.580534, 1.48225, 1.38229, 1.4857
0.626334, 1.3657, 1.41406, 1.42861
0.657299, 1.30847, 1.47691, 1.43889
0.612676, 1.45962, 1.4756, 1.4957
0.70501, 1.47206, 1.46308, 1.46943
0.698424, 1.46743, 1.47022, 1.40501
0.698424, 1.46743, 1.47022, 1.40501
0.668606, 1.48579, 1.49851, 1.48965
0.635486, 1.44634, 1.44531, 1.43782
0.647803, 1.43286, 1.40611, 1.45585
0.634366, 1.28809, 1.40342, 1.45272
0.569184, 1.37087, 1.4333, 1.45609
0.612542, 1.4473, 1.42619, 1.45088
0.545185, 1.44424, 1.44387, 1.4283
0.583505, 1.38556, 1.4615, 1.41481
0.63932, 1.41619, 1.43778, 1.48923
0.648942, 1.34966, 1.3056, 1.46856
0.590535, 1.26231, 1.28546, 1.49857
0.590535, 1.26231, 1.28546, 1.49857
0.590535, 1.26231, 1.28546, 1.49857
0.603608, 1.20517, 1.32123, 1.47527
0.582546, 1.24022, 1.36283, 1.45104
0.658742, 1.14639, 1.34809, 1.38928
0.559994, 1.10629, 1.37135, 1.31281
0.618424, 1.0856, 1.49151, 1.3623
0.618424, 1.0856, 1.49151, 1.3623
0.567965, 1.11263, 1.46394, 1.33797
0.529917, 1.1227, 1.29238, 1.31237
0.564533, 1.08741, 1.35823, 1.36418
0.583783, 1.10503, 1.38941, 1.40143
0.649983, 1.15922, 1.42287, 1.32824
0.682863, 1.24057, 1.45099, 1.39177
0.675473, 1.1432, 1.48478, 1.42334
0.610062, 1.10948, 1.43016, 1.3398
0.688967, 1.1128, 1.46414, 1.43908
0.684352, 1.06532, 1.47926, 1.28816
0.672763, 1.09965, 1.4639, 1.31299
0.628486, 1.03539, 1.43039, 1.24292
0.714793, 0.995094, 1.45445, 1.27665
0.647599, 1.09664, 1.30773, 1.26503
0.58993, 1.19369, 1.2592, 1.38236
0.627351, 1.12692, 1.39681, 1.34319
0.600826, 1.14234, 1.4491, 1.36383
0.585775, 1.00757, 1.25274, 1.39435
0.62721, 1.02174, 1.15543, 1.48602
0.591384, 0.940602, 1.14735, 1.47963
0.583377, 0.986342, 1.09581, 1.47102
0.583377, 0.986342, 1.09581, 1.47102
0.636096, 0.932836, 1.19226, 1.38918
0.613636, 0.944794, 1.14492, 1.41587
0.519688, 0.961908, 1.13275, 1.42117
0.578076, 0.973776, 1.20038, 1.3637
0.546277, 1.02864, 1.27872, 1.3886
0.584401, 1.02111, 1.28004, 1.43223
0.537175, 0.813165, 1.21306, 1.45222
0.691859, 0.805063, 1.11166, 1.43484
0.642304, 0.773345, 1.15809, 1.45463
0.589619, 1.02894, 1.38537, 1.39024
0.638802, 1.0204, 1.37888, 1.3642
0.638802, 1.0204, 1.37888, 1.3642
0.643719, 1.06006, 1.2887, 1.34941
0.658372, 0.93524, 1.33, 1.41846
0.6512, 0.902755, 1.38688, 1.31161
0.710784, 0.978554, 1.49007, 1.28948
0.624055, 0.781487, 1.40728, 1.19389
0.653706, 0.772952, 1.43607, 1.2369
0.670512, 0.793098, 1.38971, 1.3087
0.700125, 0.853666, 1.42326, 1.34976
0.665401, 0.727568, 1.26522, 1.35374
0.661177, 0.64687, 1.29959, 1.35014
0.74904, 0.626814, 1.42507, 1.345
0.814126, 0.580276, 1.34166, 1.30668
0.779119, 0.717591, 1.45977, 1.35343
0.758994, 0.694514, 1.40007, 1.27597
0.700916, 0.603479, 1.30668, 1.19187
0.623795, 0.571203, 1.48141, 1.28742
0.731456, 0.678448, 1.47494, 1.30303
0.736713, 0.758375, 1.3637, 1.31219
0.767704, 0.797804, 1.49404, 1.2858
0.66451, 0.762757, 1.4952, 1.30924
0.681834, 0.781539, 1.40934, 1.38693
0.688884, 0.835581, 1.40149, 1.33682
0.69245, 0.819278, 1.2578, 1.36179
0.69245, 0.819278, 1.2578, 1.36179
0.68455, 0.717805, 1.28458, 1.42312
0.697741, 0.676858, 1.24368, 1.43308
0.759168, 0.462958, 1.3555, 1.38779
0.740521, 0.563049, 1.25436, 1.39289
0.740521, 0.563049, 1.25436, 1.39289
0.677658, 0.710035, 1.25981, 1.31764
0.574369, 0.729001, 1.16296, 1.36413
0.618487, 0.788846, 1.1433, 1.37394
0.684915, 0.756592, 1.19397, 1.35485
0.736227, 0.801711, 1.2654, 1.41187
0.719462, 1.12289, 1.31366, 1.41453
0.562099, 1.12803, 1.33053, 1.28468
0.571441, 1.2171, 1.35738, 1.38621
