# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0487845 -----------------
#dely    BF    dB     BFVar
0.050  0.0523  0.0002  0.0028
0.150  0.0517  0.0002  0.0020
0.250  0.0520  0.0002  0.0022
0.350  0.0502  0.0002  0.0028
0.450  0.0497  0.0002  0.0016
0.550  0.0462  0.0002  0.0014
0.650  0.0432  0.0002  0.0016
0.750  0.0382  0.0002  0.0011
0.850  0.0319  0.0002  0.0012
0.950  0.0267  0.0002  0.0018
1.050  0.0192  0.0002  0.0018
1.150  0.0130  0.0001  0.0015
1.250  0.0084  0.0001  0.0005
1.350  0.0037  0.0001  0.0006
1.450  0.0012  0.0000  0.0005
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
