# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0375487 -----------------
#dely    BF
0.050 -0.1062 -0.0007
0.150 -0.1018 -0.0007
0.250 -0.0943 -0.0007
0.350 -0.0689 -0.0005
0.450 -0.0446 -0.0003
0.550 -0.0322 -0.0003
0.650 -0.0370 -0.0003
0.750 -0.0077 -0.0001
0.850  0.0062  0.0001
0.950  0.0075  0.0001
1.050  0.0114  0.0002
1.150  0.0175  0.0003
1.250  0.0170  0.0003
1.350  0.0190  0.0004
1.450  0.0153  0.0004
1.550  0.0113  0.0003
1.650  0.0093  0.0004
1.750  0.0028  0.0002
