# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.172675 -----------------
#dely    BF
0.050  0.2361  0.0022
0.150  0.2220  0.0021
0.250  0.2061  0.0021
0.350  0.1931  0.0020
0.450  0.1720  0.0019
0.550  0.1651  0.0019
0.650  0.1231  0.0015
0.750  0.1010  0.0013
0.850  0.0861  0.0012
0.950  0.0716  0.0011
1.050  0.0501  0.0009
1.150  0.0332  0.0007
1.250  0.0259  0.0006
1.350  0.0211  0.0006
1.450  0.0100  0.0003
1.550  0.0080  0.0003
1.650  0.0024  0.0002
1.750 -0.0001 -0.0000
