# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0884997 -----------------
#dely    BF    dB     BFVar
0.050  0.0804  0.0000  0.0028
0.150  0.0771  0.0000  0.0034
0.250  0.0759  0.0000  0.0021
0.350  0.0764  0.0001  0.0028
0.450  0.0747  0.0001  0.0024
0.550  0.0715  0.0001  0.0031
0.650  0.0692  0.0001  0.0027
0.750  0.0644  0.0001  0.0020
0.850  0.0585  0.0001  0.0016
0.950  0.0540  0.0001  0.0013
1.050  0.0464  0.0001  0.0011
1.150  0.0403  0.0001  0.0009
1.250  0.0333  0.0001  0.0010
1.350  0.0264  0.0000  0.0007
1.450  0.0198  0.0000  0.0008
1.550  0.0119  0.0000  0.0008
1.650  0.0044  0.0000  0.0003
1.750  0.0005  0.0000  0.0001
